,area_death,fluor1_mean_death,fluor2_mean_death,long_axis_death,short_axis_death,fluor1_bg_death,fluor2_bg_death,error_frame,strain,atc_conc_ngml,position,aspect_ratio
563,651.0,118.97542242703533,11.483870967741936,49.0,13.271682200038663,126.52574192730786,9.483935377441073,,autofluorescence,0.0,8,0.2708506571436462
565,607.0,121.60955518945634,11.121911037891268,44.0,13.790060043869573,126.52574192730786,9.483935377441073,,autofluorescence,0.0,8,0.3134104555424903
566,697.0,124.16929698708752,11.407460545193688,47.0,14.807948943463744,126.52574192730786,9.483935377441073,,autofluorescence,0.0,8,0.315062743477952
567,445.0,119.95280898876405,11.276404494382023,37.0,11.46966835974781,126.52574192730786,9.483935377441073,,autofluorescence,0.0,8,0.30999103674994083
569,920.0,121.7108695652174,11.86304347826087,64.0,14.370602160823953,126.52574192730786,9.483935377441073,,autofluorescence,0.0,8,0.22454065876287427
570,817.0,125.08567931456548,10.97062423500612,59.0,13.842221047264404,126.52574192730786,9.483935377441073,,autofluorescence,0.0,8,0.23461391605532889
572,580.0,142.2448275862069,11.66551724137931,38.0,15.261824142802581,126.52574192730786,9.483935377441073,,autofluorescence,0.0,8,0.4016269511263837
573,935.0,125.2288770053476,10.874866310160428,65.0,14.380430955179841,126.52574192730786,9.483935377441073,,autofluorescence,0.0,8,0.2212373993104591
575,743.0,125.46164199192464,12.397039030955586,50.0,14.85975964813274,126.52574192730786,9.483935377441073,,autofluorescence,0.0,8,0.29719519296265484
576,505.0,447.3069306930693,15.716831683168317,41.0,12.316888847392084,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.300411923107124
577,556.0,359.1025179856115,16.928057553956833,43.0,12.931758223534011,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.30073856333800025
579,313.0,467.3897763578275,12.8370607028754,29.0,10.794657947114874,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.37222958438327153
580,293.0,485.65870307167233,13.331058020477816,28.0,10.458834390791546,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.37352979967112665
581,474.0,348.1181434599156,16.72151898734177,40.0,11.839180772974098,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.29597951932435246
582,497.0,439.6297786720322,13.58953722334004,45.0,11.024557047118337,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.2449901566026297
583,468.0,375.85897435897436,14.143162393162394,39.0,11.972003128026827,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.3069744391801751
584,571.0,391.2294220665499,14.970227670753065,45.0,12.68787936467957,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.2819528747706571
585,471.0,300.61146496815286,12.006369426751592,38.0,12.374784223953997,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.32565221641984204
586,825.0,322.6157575757576,12.155151515151514,62.0,13.302810770160388,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.21456146403484497
587,462.0,307.8636363636364,11.623376623376624,40.0,11.550432583505685,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.28876081458764213
588,331.0,452.8459214501511,14.942598187311178,36.0,9.181897824648075,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.25505271735133545
589,359.0,454.57103064066854,15.119777158774374,35.0,10.256326742629886,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.29303790693228243
590,496.0,497.6209677419355,16.89516129032258,46.0,10.755675412295181,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.23381903070206916
591,362.0,499.9585635359116,12.748618784530386,37.0,9.791736649091364,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.2646415310565233
592,275.0,366.7163636363636,12.25090909090909,33.0,8.338711699737008,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.2526882333253639
593,360.0,516.9388888888889,13.633333333333333,36.0,9.979773512766535,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.27721593091018154
595,419.0,370.93078758949883,12.448687350835323,35.0,11.939623656461968,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.341132104470342
596,353.0,383.40793201133147,11.172804532577903,38.0,9.272422162755992,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.24401110954621033
597,542.0,444.619926199262,11.092250922509225,54.0,10.037831512803448,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.1858857687556194
598,469.0,332.80810234541576,12.705756929637527,36.0,13.030285901646103,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.36195238615683617
599,673.0,304.42496285289747,13.102526002971768,52.0,12.933165658473454,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.24871472420141258
600,879.0,290.3651877133106,14.748577929465302,71.0,12.368334124811838,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.17420188908185688
601,288.0,129.0,8.493055555555555,27.0,10.647348114873326,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.39434622647678985
604,473.0,296.73572938689216,12.198731501057082,38.0,12.403019422390864,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.32639524795765434
605,531.0,451.40866290018835,17.642184557438796,42.0,12.642930365974227,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.3010221515708149
606,442.0,291.1628959276018,11.861990950226245,38.0,11.631770665543222,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.3060992280406111
607,296.0,348.07094594594594,12.02027027027027,30.0,9.859862902894424,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.32866209676314745
608,312.0,326.4455128205128,13.10576923076923,28.0,11.114087188294231,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.3969316852962225
609,619.0,348.5331179321486,12.025848142164781,54.0,11.458583260916308,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.21219598631326497
610,486.0,330.32716049382714,12.783950617283951,40.0,12.149986983815328,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.3037496745953832
611,351.0,456.0883190883191,14.672364672364672,32.0,10.94975411273878,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.3421798160230869
612,311.0,343.87781350482317,13.491961414790996,30.0,10.327659070196724,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.34425530233989077
613,306.0,337.7647058823529,12.336601307189543,29.0,10.3544912381207,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.35705142200416207
614,510.0,362.65686274509807,10.531372549019608,39.0,13.064593279086257,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.33498957125862194
615,633.0,356.6398104265403,13.230647709320696,52.0,12.150673832413462,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.23366680446948965
616,327.0,360.19571865443424,17.418960244648318,32.0,10.193806556748251,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.31855645489838286
617,361.0,352.11357340720224,16.440443213296398,35.0,10.278957895221753,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.2936845112920501
619,436.0,307.33715596330273,15.555045871559633,38.0,11.470855781170137,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.30186462582026674
620,315.0,391.0031746031746,14.133333333333333,32.0,9.833543339598757,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.30729822936246115
621,625.0,401.5568,11.8528,52.0,12.023870273059286,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.23122827448190936
622,410.0,299.0170731707317,17.273170731707317,36.0,11.385065821352999,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.31625182837091664
623,648.0,425.99228395061726,16.40432098765432,58.0,11.156279884288454,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.19234965317738714
624,379.0,429.87862796833775,14.04485488126649,35.0,10.802942282366686,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.3086554937819053
625,306.0,408.66339869281046,14.816993464052288,30.0,10.193557869689009,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.33978526232296696
626,402.0,291.69651741293535,14.457711442786069,36.0,11.166981459233405,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.31019392942315016
627,492.0,493.3150406504065,14.449186991869919,50.0,9.833422228904228,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.19666844457808455
628,268.0,571.6417910447761,13.888059701492537,31.0,8.647067232373919,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.2789376526572232
629,353.0,559.3031161473087,16.045325779036826,35.0,10.03587362202654,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.2867392463436154
630,403.0,380.59305210918114,12.099255583126551,36.0,11.194869216674476,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.3109685893520688
631,297.0,480.4949494949495,12.656565656565656,30.0,9.8946097377516,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.32982032459172
632,641.0,518.7847113884555,11.72854914196568,55.0,11.650990227970278,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.21183618596309595
633,585.0,314.5863247863248,15.239316239316238,44.0,13.274335256429778,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.3016894376461313
634,381.0,442.20997375328085,12.989501312335959,32.0,11.892063590076496,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.3716269871898905
635,423.0,408.5177304964539,12.709219858156029,39.0,10.839575762003241,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.2779378400513651
636,488.0,459.7950819672131,15.006147540983607,44.0,11.067768150561472,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.25154018524003346
637,310.0,460.6548387096774,13.329032258064515,35.0,8.825400301527576,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.2521542943293593
638,427.0,423.69789227166274,14.091334894613583,44.0,9.69863150470841,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.22042344328882751
639,402.0,325.95522388059703,13.228855721393035,33.0,12.178821451553146,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.3690551955016105
640,477.0,289.50943396226415,12.70440251572327,40.0,11.913583236179258,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.2978395809044815
641,748.0,387.06951871657753,13.02139037433155,63.0,11.84921468200109,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.18808277273017604
642,613.0,314.17292006525287,13.969004893964112,50.0,12.257984086700054,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.24515968173400107
643,721.0,376.42857142857144,14.305131761442441,54.0,13.329596197859221,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.24684437403443002
644,696.0,300.7212643678161,12.385057471264368,55.0,12.648119801746395,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.2299658145772072
645,606.0,324.75412541254127,14.343234323432343,48.0,12.63682407058883,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.2632671681372673
647,775.0,338.1832258064516,12.049032258064516,61.0,12.70452666705129,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.20827092896805394
648,665.0,284.3518796992481,11.715789473684211,48.0,13.868660457366488,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.28893042619513515
649,650.0,408.32153846153847,14.96,50.0,12.981588845696146,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.2596317769139229
650,327.0,404.59327217125383,13.17737003058104,36.0,9.083351226061774,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.2523153118350493
651,925.0,357.38054054054055,14.903783783783783,65.0,14.221101736122812,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.21878618055573557
653,590.0,282.1322033898305,14.3,44.0,13.387371224994558,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.3042584369316945
654,505.0,316.25940594059404,16.07920792079208,38.0,13.268365743361002,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.34916751956213166
655,553.0,324.4502712477396,16.44122965641953,39.0,14.170678231019139,128.0606950301216,9.058753934554211,,dilution,10.0,4,0.3633507238722856
656,446.0,349.2488789237668,11.506726457399104,38.0,11.721655645247372,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.3084646222433519
658,261.0,1231.5747126436781,26.67816091954023,24.0,10.765239695984489,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.4485516539993537
659,572.0,340.8444055944056,12.417832167832168,43.0,13.296432668897161,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.3092193643929572
661,431.0,403.29466357308587,16.781902552204176,42.0,10.24764281935234,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.24399149569886522
662,311.0,389.91961414790995,13.369774919614148,30.0,10.322352637790248,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.3440784212596749
663,332.0,393.0542168674699,13.78012048192771,31.0,10.386821820958547,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.3350587684180176
664,380.0,492.71315789473687,13.547368421052632,35.0,10.797072768719422,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.3084877933919835
665,800.0,257.39625,18.76,62.0,12.902862488947209,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.20811068530560015
666,309.0,369.6019417475728,14.825242718446601,29.0,10.60290552602817,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.36561743193200585
667,477.0,319.38993710691824,14.918238993710691,40.0,11.926953664242637,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.2981738416060659
668,288.0,366.7986111111111,12.989583333333334,31.0,9.259745893694264,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.29870148044175043
669,513.0,356.682261208577,17.76803118908382,44.0,11.658976653081133,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.2649767421154803
670,269.0,362.35687732342006,15.04089219330855,26.0,10.323240199791545,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.39704769999198253
671,318.0,371.27358490566036,12.842767295597485,32.0,9.956448092864512,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.311139002902016
673,521.0,350.70825335892516,15.773512476007678,43.0,12.095893497381217,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.28129984877630737
675,301.0,400.00996677740864,14.289036544850498,28.0,10.537557166398582,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.37634132737137793
676,279.0,388.3727598566308,16.523297491039425,30.0,9.25702760490808,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.30856758683026936
681,410.0,398.72926829268295,12.168292682926829,38.0,10.78249544650382,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.28374988017115316
682,483.0,301.8033126293996,12.22360248447205,41.0,11.781062604205564,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.2873429903464772
683,498.0,271.6827309236948,14.092369477911646,41.0,12.134572204777248,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.29596517572627434
684,533.0,346.9587242026266,12.50656660412758,41.0,12.994546254768377,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.31694015255532626
685,760.0,317.4013157894737,10.6,69.0,11.006204550611262,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.1595102108784241
686,447.0,308.00671140939596,24.79194630872483,35.0,12.774090341124728,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.3649740097464208
687,399.0,307.2631578947368,16.082706766917294,32.0,12.468342293163506,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.38963569666135955
688,768.0,340.4231770833333,13.727864583333334,59.0,12.954543497901811,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.21956853386274255
689,520.0,331.92115384615386,12.096153846153847,43.0,12.083349835665704,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.2810081357131559
690,323.0,355.1888544891641,13.631578947368421,32.0,10.099436353128759,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.3156073860352737
691,342.0,309.60233918128654,15.599415204678362,32.0,10.683134651752368,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.3338479578672615
692,355.0,343.2901408450704,14.422535211267606,32.0,11.094174111676637,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.3466929409898949
693,331.0,305.3141993957704,16.30211480362538,33.0,10.004114612382223,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.3031549882540068
694,706.0,328.25920679886684,13.507082152974505,55.0,12.829088329211821,126.08025906164532,9.032587498923101,,dilution,10.0,3,0.23325615144021491
