,area_birth,area_death,cell_id,cell_birth_time,cell_death_time,daughter1_id,daughter2_id,fluor1_mean_death,mother_id,long_axis_death,short_axis_death,fluor1_bg_death,fluor2_bg_death,error_frame,position,aspect_ratio
2386,971.0,1027.0,84.0,17.0,18.0,112.0,113.0,0.0,0.0,55.0,18.675434693202902,0.0,,,1.0,0.3395533580582346
2387,429.0,491.0,85.0,17.0,19.0,,,153.86354378818737,0.0,44.0,11.14063901832846,129.5495526474885,,,1.0,0.25319634132564683
2388,622.0,727.0,86.0,17.0,19.0,,,170.9697386519945,0.0,55.0,13.224167981262925,129.5495526474885,,,1.0,0.2404394178411441
2389,653.0,633.0,87.0,17.0,19.0,,,167.09320695102684,0.0,48.0,13.182880116811303,129.5495526474885,,,1.0,0.27464333576690214
2390,2498.0,2498.0,88.0,17.0,17.0,100.0,101.0,0.0,0.0,94.0,26.5744702588527,0.0,,,1.0,0.28270713041332657
2391,567.0,642.0,89.0,18.0,19.0,,,175.36760124610592,65.0,50.0,12.837931739950216,129.5495526474885,,,1.0,0.2567586347990043
2392,721.0,729.0,90.0,18.0,19.0,,,148.7530864197531,65.0,56.0,13.009676377513014,129.5495526474885,,,1.0,0.23231564959844667
2393,295.0,295.0,91.0,18.0,18.0,,,0.0,68.0,23.0,12.800354686070838,0.0,,,1.0,0.5565371602639495
2394,314.0,696.0,92.0,18.0,19.0,,,159.4755747126437,68.0,59.0,11.78507985171394,129.5495526474885,,19.0,1.0,0.19974711613074475
2395,398.0,460.0,93.0,18.0,19.0,,,144.3913043478261,39.0,39.0,11.78273187334223,129.5495526474885,,,1.0,0.30212133008569825
2396,401.0,466.0,94.0,18.0,19.0,,,145.75965665236052,39.0,41.0,11.367668316666057,129.5495526474885,,,1.0,0.27726020284551356
2397,457.0,670.0,95.0,18.0,19.0,,,170.73432835820896,35.0,59.0,11.350769258539836,129.5495526474885,,19.0,1.0,0.19238591963626842
2398,475.0,466.0,96.0,18.0,19.0,,,169.60944206008583,35.0,38.0,12.262624398375422,129.5495526474885,,,1.0,0.3227006420625111
2399,2247.0,2247.0,97.0,18.0,18.0,,,0.0,49.0,113.0,19.879453495308727,0.0,,,1.0,0.17592436721512147
2400,566.0,473.0,98.0,18.0,19.0,,,140.12896405919662,49.0,39.0,12.094969394289638,129.5495526474885,,,1.0,0.31012742036640095
2401,306.0,499.0,99.0,18.0,19.0,,,138.2004008016032,0.0,42.0,11.862193447553864,129.5495526474885,,19.0,1.0,0.28243317732271106
2402,1169.0,1169.0,100.0,18.0,18.0,114.0,115.0,0.0,88.0,62.0,18.85127449949493,0.0,,,1.0,0.30405281450798277
2403,1385.0,1385.0,101.0,18.0,18.0,116.0,117.0,0.0,88.0,53.0,26.1059650694421,0.0,,,1.0,0.49256537866871886
2404,335.0,335.0,102.0,19.0,19.0,,,176.90149253731343,41.0,26.0,12.841880971861038,129.5495526474885,,,1.0,0.4939184989177322
2405,315.0,315.0,103.0,19.0,19.0,,,191.78412698412697,41.0,26.0,12.062477710619966,129.5495526474885,,,1.0,0.46394145040846024
2406,367.0,367.0,104.0,19.0,19.0,,,192.25613079019072,42.0,32.0,11.468906198849833,129.5495526474885,,,1.0,0.3584033187140573
2407,434.0,434.0,105.0,19.0,19.0,,,197.82488479262673,42.0,36.0,12.04076913853446,129.5495526474885,,,1.0,0.334465809403735
2408,691.0,691.0,106.0,19.0,19.0,,,161.96237337192474,74.0,55.0,12.54897966170828,129.5495526474885,,,1.0,0.22816326657651417
2409,118.0,118.0,107.0,19.0,19.0,,,175.11864406779662,74.0,17.0,6.864019106060181,129.5495526474885,,,1.0,0.40376582976824593
2410,620.0,620.0,108.0,19.0,19.0,,,162.19354838709677,69.0,53.0,11.68764161912939,129.5495526474885,,,1.0,0.2205215399835734
2411,567.0,567.0,109.0,19.0,19.0,,,163.86948853615522,69.0,49.0,11.568970046416455,129.5495526474885,,,1.0,0.23610142951870317
2412,598.0,598.0,110.0,19.0,19.0,,,161.8896321070234,45.0,49.0,12.18381883068567,129.5495526474885,,,1.0,0.2486493638915443
2413,509.0,509.0,111.0,19.0,19.0,,,157.18467583497053,45.0,41.0,12.410718404819928,129.5495526474885,,,1.0,0.30270044889804704
2414,810.0,810.0,112.0,19.0,19.0,,,148.89382716049383,84.0,63.0,12.84992149689843,129.5495526474885,,,1.0,0.20396700788727667
2415,306.0,306.0,113.0,19.0,19.0,,,147.92156862745097,84.0,34.0,8.996914412280109,129.5495526474885,,,1.0,0.2646151297729444
2416,658.0,658.0,114.0,19.0,19.0,,,168.26899696048633,100.0,57.0,11.535345471332636,129.5495526474885,,,1.0,0.20237448195320415
2417,363.0,363.0,115.0,19.0,19.0,,,175.70523415977962,100.0,35.0,10.36917385093566,129.5495526474885,,,1.0,0.29626211002673314
2418,637.0,637.0,116.0,19.0,19.0,,,174.58241758241758,101.0,56.0,11.373346898407608,129.5495526474885,,,1.0,0.20309548032870728
2419,363.0,363.0,117.0,19.0,19.0,,,172.23415977961432,101.0,32.0,11.336084838213294,129.5495526474885,,,1.0,0.35425265119416544
2420,73.0,73.0,1.0,1.0,1.0,,,0.0,0.0,15.0,4.809670899462913,0.0,,,8.0,0.32064472663086085
2421,1151.0,1343.0,2.0,1.0,3.0,46.0,47.0,0.0,0.0,67.0,20.041874813109935,0.0,,,8.0,0.2991324598971632
2422,481.0,46.0,3.0,1.0,6.0,,,0.0,0.0,16.0,2.2423250674230624,0.0,,5.0,8.0,0.1401453167139414
2423,488.0,276.0,4.0,1.0,8.0,70.0,71.0,0.0,0.0,56.0,4.918387937959421,0.0,,7.0,8.0,0.08782835603498966
2424,95.0,92.0,5.0,1.0,2.0,,,0.0,0.0,12.0,7.544557233638353,0.0,,,8.0,0.6287131028031961
2425,461.0,473.0,6.0,1.0,3.0,48.0,49.0,0.0,0.0,31.0,15.25791395971704,0.0,,,8.0,0.49219077289409807
2426,717.0,757.0,7.0,1.0,3.0,50.0,51.0,0.0,0.0,59.0,12.827603421951993,0.0,,,8.0,0.2174170071517287
2427,539.0,772.0,8.0,1.0,19.0,,,158.220207253886,0.0,54.0,14.294733842656292,125.58365566328673,,,8.0,0.2647172933825239
2428,354.0,677.0,9.0,1.0,15.0,128.0,129.0,0.0,0.0,58.0,11.661798330187844,0.0,,,8.0,0.20106548845151456
2429,461.0,674.0,10.0,1.0,10.0,87.0,88.0,0.0,0.0,61.0,11.049236431775205,0.0,,,8.0,0.18113502347172467
2430,369.0,752.0,11.0,1.0,17.0,133.0,134.0,0.0,0.0,66.0,11.392728632016363,0.0,,,8.0,0.1726171004850964
2431,444.0,750.0,12.0,1.0,10.0,89.0,90.0,0.0,0.0,64.0,11.707699181630623,0.0,,,8.0,0.1829327997129785
2432,625.0,931.0,13.0,1.0,8.0,72.0,73.0,0.0,0.0,66.0,14.104911914447712,0.0,,,8.0,0.21371078658254108
2433,391.0,565.0,14.0,1.0,11.0,103.0,104.0,0.0,0.0,56.0,10.066085879594757,0.0,,,8.0,0.1797515335641921
2434,330.0,627.0,15.0,1.0,19.0,,,176.8803827751196,0.0,63.0,9.935229018565598,125.58365566328673,,,8.0,0.15770204791373965
2435,371.0,672.0,16.0,1.0,18.0,145.0,146.0,0.0,0.0,59.0,11.381426602137156,0.0,,,8.0,0.19290553562944332
2436,291.0,608.0,17.0,1.0,18.0,147.0,148.0,0.0,0.0,50.0,12.150631407340757,0.0,,,8.0,0.24301262814681515
2437,778.0,805.0,18.0,1.0,2.0,42.0,43.0,0.0,0.0,62.0,12.983985461160666,0.0,,,8.0,0.20941912034130106
2438,681.0,630.0,19.0,1.0,11.0,,,0.0,0.0,50.0,12.584584450448096,0.0,,,8.0,0.25169168900896194
2439,552.0,854.0,20.0,1.0,11.0,,,0.0,0.0,60.0,14.22273984966193,0.0,,,8.0,0.23704566416103218
2440,673.0,878.0,21.0,1.0,8.0,76.0,77.0,0.0,0.0,68.0,12.90201743902262,0.0,,,8.0,0.18973555057386204
2441,555.0,688.0,22.0,1.0,9.0,83.0,84.0,0.0,0.0,63.0,10.901543405333243,0.0,,,8.0,0.17304037151322607
2442,525.0,881.0,23.0,1.0,11.0,105.0,106.0,0.0,0.0,71.0,12.397395166106094,0.0,,,8.0,0.17461119952262102
2443,905.0,1053.0,24.0,1.0,11.0,107.0,108.0,0.0,0.0,76.0,13.855217944216319,0.0,,,8.0,0.1823054992660042
2444,595.0,703.0,25.0,1.0,15.0,,,0.0,0.0,51.0,13.772418871145263,0.0,,,8.0,0.27004742884598554
2445,425.0,707.0,26.0,1.0,13.0,120.0,121.0,0.0,0.0,64.0,11.033399621813766,0.0,,,8.0,0.1723968690908401
2446,815.0,896.0,27.0,1.0,3.0,52.0,53.0,0.0,0.0,67.0,13.369346515038108,0.0,,,8.0,0.19954248529907626
2447,453.0,536.0,28.0,1.0,19.0,,,145.99067164179104,0.0,50.0,10.683111788250335,125.58365566328673,,17.0,8.0,0.2136622357650067
2448,504.0,882.0,29.0,1.0,10.0,93.0,94.0,0.0,0.0,62.0,14.224306474224951,0.0,,,8.0,0.22942429797137018
2449,543.0,199.0,30.0,1.0,17.0,,,0.0,0.0,18.0,11.016411265186237,0.0,,3.0,8.0,0.612022848065902
2450,963.0,1015.0,31.0,1.0,2.0,44.0,45.0,0.0,0.0,75.0,13.534715775613295,0.0,,,8.0,0.18046287700817726
2451,939.0,1063.0,32.0,1.0,5.0,57.0,58.0,0.0,0.0,74.0,14.362145090292874,0.0,,,8.0,0.1940830417607145
2452,693.0,1002.0,33.0,1.0,7.0,66.0,67.0,0.0,0.0,69.0,14.502237129823634,0.0,,,8.0,0.2101773497075889
2453,743.0,1034.0,34.0,1.0,7.0,68.0,69.0,0.0,0.0,70.0,14.76471656952384,0.0,,,8.0,0.21092452242176915
2454,802.0,764.0,35.0,1.0,8.0,79.0,80.0,0.0,0.0,64.0,11.93316314876617,0.0,,,8.0,0.1864556741994714
2455,680.0,965.0,36.0,1.0,12.0,,,0.0,0.0,57.0,16.937500125044654,0.0,,,8.0,0.2971491250007834
2456,456.0,1225.0,37.0,1.0,17.0,139.0,140.0,0.0,0.0,71.0,17.24665839258604,0.0,,,8.0,0.24291068158571885
2457,433.0,391.0,38.0,1.0,19.0,,,142.72634271099744,0.0,35.0,10.877877443678113,125.58365566328673,,17.0,8.0,0.3107964983908032
2458,539.0,660.0,39.0,1.0,15.0,,,0.0,0.0,48.0,13.747756267806807,0.0,,,8.0,0.2864115889126418
2459,562.0,1114.0,40.0,1.0,8.0,81.0,82.0,0.0,0.0,72.0,15.459848033294172,0.0,,,8.0,0.21472011157353016
2460,99.0,854.0,41.0,3.0,16.0,,,0.0,0.0,54.0,15.807286540104576,0.0,,4.0,8.0,0.2927275285204551
2461,424.0,722.0,42.0,3.0,8.0,74.0,75.0,0.0,18.0,51.0,14.155605970219431,0.0,,8.0,8.0,0.2775609013768516
2462,401.0,254.0,43.0,3.0,8.0,,,0.0,18.0,22.0,11.486577564569204,0.0,,8.0,8.0,0.5221171620258729
2463,553.0,560.0,44.0,3.0,13.0,122.0,123.0,0.0,31.0,63.0,8.88346857955579,0.0,,6.0,8.0,0.14100743777072683
2464,504.0,650.0,45.0,3.0,5.0,55.0,56.0,0.0,31.0,45.0,14.439367525842645,0.0,,,8.0,0.32087483390761434
2465,1146.0,1177.0,46.0,4.0,6.0,59.0,60.0,0.0,2.0,63.0,18.673875165127953,0.0,,,8.0,0.2964107169067929
2466,107.0,104.0,47.0,4.0,5.0,,,0.0,2.0,15.0,6.9216764002074855,0.0,,,8.0,0.4614450933471657
2467,268.0,511.0,48.0,4.0,7.0,62.0,63.0,0.0,6.0,33.0,15.478367444354099,0.0,,6.0,8.0,0.46904143770769996
2468,191.0,196.0,49.0,4.0,5.0,,,0.0,6.0,20.0,9.770232784196024,0.0,,,8.0,0.4885116392098012
2469,436.0,633.0,50.0,4.0,18.0,141.0,142.0,0.0,7.0,60.0,10.539112817166457,0.0,,14.0,8.0,0.17565188028610762
2470,335.0,605.0,51.0,4.0,19.0,,,125.17685950413224,7.0,53.0,11.407018232383344,125.58365566328673,,,8.0,0.21522675910157252
2471,436.0,469.0,52.0,4.0,10.0,,,0.0,27.0,41.0,11.410481520202802,0.0,,,8.0,0.2783044273220196
2472,496.0,651.0,53.0,4.0,10.0,,,0.0,27.0,43.0,15.137200583269765,0.0,,,8.0,0.35202792054115734
2473,260.0,736.0,54.0,4.0,10.0,95.0,96.0,0.0,0.0,52.0,14.146344959912728,0.0,,5.0,8.0,0.2720450953829371
2474,511.0,423.0,55.0,6.0,7.0,64.0,65.0,0.0,45.0,29.0,14.579481924889953,0.0,,,8.0,0.502740756030688
2475,288.0,507.0,56.0,6.0,16.0,,,0.0,45.0,39.0,12.999506843855643,0.0,,7.0,8.0,0.33332068830399086
2476,571.0,718.0,57.0,6.0,19.0,,,332.6601671309192,32.0,56.0,12.80862684624535,125.58365566328673,,,8.0,0.2287254793972384
2477,488.0,663.0,58.0,6.0,19.0,,,325.88536953242834,32.0,59.0,11.229069091461147,125.58365566328673,,12.0,8.0,0.19032320494001945
2478,717.0,842.0,59.0,7.0,9.0,,,0.0,46.0,43.0,19.58350124288406,0.0,,,8.0,0.45543026146242005
2479,168.0,168.0,60.0,7.0,7.0,,,0.0,46.0,18.0,9.268679092565563,0.0,,,8.0,0.5149266162536423
2480,104.0,219.0,61.0,7.0,8.0,,,0.0,0.0,29.0,7.504152693450339,0.0,,8.0,8.0,0.25876388598104616
2481,256.0,256.0,62.0,8.0,9.0,,,0.0,48.0,22.0,11.636617487740857,0.0,,,8.0,0.5289371585336753
2482,209.0,193.0,63.0,8.0,9.0,,,0.0,48.0,21.0,9.183040048800583,0.0,,,8.0,0.4372876213714563
2483,188.0,725.0,64.0,8.0,16.0,,,0.0,55.0,44.0,16.476703446907226,0.0,,9.0,8.0,0.37447053288425514
2484,129.0,129.0,65.0,8.0,8.0,,,0.0,55.0,22.0,5.826506219822774,0.0,,,8.0,0.2648411918101261
2485,457.0,441.0,66.0,8.0,9.0,,,0.0,33.0,39.0,11.291514610389209,0.0,,,8.0,0.28952601565100533
2486,592.0,659.0,67.0,8.0,9.0,85.0,86.0,0.0,33.0,46.0,14.285793155013426,0.0,,,8.0,0.3105607207611614
2487,589.0,1347.0,68.0,8.0,18.0,,,0.0,34.0,66.0,20.403312345198277,0.0,,17.0,8.0,0.30914109613936785
2488,495.0,395.0,69.0,8.0,19.0,,,243.0354430379747,34.0,36.0,10.969586638950272,125.58365566328673,,11.0,8.0,0.30471073997084086
2489,69.0,69.0,70.0,9.0,9.0,,,0.0,4.0,24.0,2.184560958576206,0.0,,,8.0,0.09102337327400857
2490,92.0,92.0,71.0,9.0,9.0,,,0.0,4.0,28.0,3.1207592999224083,0.0,,,8.0,0.11145568928294315
2491,564.0,860.0,72.0,9.0,12.0,115.0,116.0,0.0,13.0,48.0,17.911105007662382,0.0,,,8.0,0.3731480209929663
2492,392.0,6.0,73.0,9.0,13.0,,,0.0,13.0,4.0,1.5,0.0,,12.0,8.0,0.375
2493,482.0,691.0,74.0,9.0,18.0,149.0,150.0,0.0,42.0,56.0,12.318941828002014,0.0,,10.0,8.0,0.21998110407146454
2494,526.0,822.0,75.0,9.0,10.0,91.0,92.0,0.0,42.0,48.0,17.074354036800205,0.0,,10.0,8.0,0.3557157091000043
2495,412.0,635.0,76.0,9.0,19.0,,,236.78110236220473,21.0,54.0,11.746225141869942,125.58365566328673,,,8.0,0.21752268781240633
2496,497.0,628.0,77.0,9.0,19.0,,,233.1035031847134,21.0,55.0,11.423456061194925,125.58365566328673,,18.0,8.0,0.20769920111263498
2497,117.0,85.0,78.0,9.0,10.0,,,0.0,0.0,16.0,5.2309123212105035,0.0,,10.0,8.0,0.32693202007565647
2498,674.0,566.0,79.0,9.0,10.0,98.0,99.0,0.0,35.0,41.0,13.78029307685281,0.0,,,8.0,0.33610470919153196
2499,350.0,530.0,80.0,9.0,11.0,113.0,114.0,0.0,35.0,35.0,15.134462000856729,0.0,,10.0,8.0,0.432413200024478
2500,662.0,648.0,81.0,9.0,10.0,100.0,101.0,0.0,40.0,43.0,15.072722886103605,0.0,,,8.0,0.35052843921171173
2501,458.0,460.0,82.0,9.0,15.0,,,0.0,40.0,48.0,9.581687710494691,0.0,,,8.0,0.1996184939686394
2502,356.0,642.0,83.0,10.0,19.0,,,220.4828660436137,22.0,58.0,11.070034837693546,125.58365566328673,,,8.0,0.19086266961540596
2503,337.0,344.0,84.0,10.0,19.0,,,205.19767441860466,22.0,30.0,11.447077961627722,125.58365566328673,,19.0,8.0,0.38156926538759073
2504,687.0,1072.0,85.0,10.0,15.0,,,0.0,67.0,72.0,14.859638048492577,0.0,,13.0,8.0,0.20638386178461912
2505,143.0,312.0,86.0,10.0,12.0,,,0.0,67.0,46.0,6.780379418246234,0.0,,12.0,8.0,0.1473995525705703
2506,357.0,560.0,87.0,11.0,18.0,143.0,144.0,0.0,10.0,48.0,11.656959114621216,0.0,,,8.0,0.242853314887942
2507,345.0,444.0,88.0,11.0,16.0,,,0.0,10.0,41.0,10.812871972431896,0.0,,,8.0,0.2637285846934609
2508,331.0,272.0,89.0,11.0,19.0,,,143.1985294117647,12.0,30.0,9.053402197676663,125.58365566328673,,13.0,8.0,0.30178007325588874
2509,464.0,1218.0,90.0,11.0,17.0,135.0,136.0,0.0,12.0,82.0,14.840582162982486,0.0,,13.0,8.0,0.18098270930466445
2510,204.0,251.0,91.0,11.0,12.0,,,0.0,75.0,23.0,10.86535064594555,0.0,,,8.0,0.4724065498237196
2511,361.0,828.0,92.0,11.0,18.0,151.0,152.0,0.0,75.0,64.0,12.928969437504476,0.0,,13.0,8.0,0.20201514746100743
2512,1007.0,1007.0,93.0,11.0,11.0,109.0,110.0,0.0,29.0,62.0,16.229491527469683,0.0,,,8.0,0.26176599237854326
2513,235.0,246.0,94.0,11.0,12.0,,,0.0,29.0,30.0,8.179239685812457,0.0,,,8.0,0.2726413228604152
2514,350.0,444.0,95.0,11.0,13.0,,,0.0,54.0,36.0,12.289096208919249,0.0,,,8.0,0.34136378358109026
2515,543.0,577.0,96.0,11.0,12.0,117.0,118.0,0.0,54.0,56.0,10.265194078569143,0.0,,,8.0,0.18330703711730614
2516,122.0,330.0,97.0,11.0,14.0,,,0.0,0.0,51.0,6.4641639598715805,0.0,,14.0,8.0,0.12674831293865843
2517,237.0,266.0,98.0,11.0,16.0,,,0.0,79.0,36.0,7.38817923488303,0.0,,,8.0,0.20522720096897307
2518,288.0,163.0,99.0,11.0,17.0,,,0.0,79.0,20.0,8.127155237048106,0.0,,13.0,8.0,0.4063577618524053
2519,358.0,544.0,100.0,11.0,15.0,,,0.0,81.0,58.0,9.371278276921625,0.0,,,8.0,0.16157376339520044
2520,261.0,230.0,101.0,11.0,15.0,,,0.0,81.0,48.0,4.772941815311033,0.0,,,8.0,0.09943628781897985
2521,81.0,525.0,102.0,11.0,19.0,,,224.15428571428572,0.0,45.0,11.648072604055177,125.58365566328673,,12.0,8.0,0.25884605786789283
2522,268.0,603.0,103.0,12.0,19.0,,,136.65505804311775,14.0,52.0,11.584312362513598,125.58365566328673,,17.0,8.0,0.22277523774064611
2523,301.0,530.0,104.0,12.0,19.0,,,144.2433962264151,14.0,52.0,10.198224659416068,125.58365566328673,,,8.0,0.19611970498877054
2524,399.0,691.0,105.0,12.0,18.0,153.0,154.0,0.0,23.0,53.0,13.026424358293763,0.0,,,8.0,0.24578159166592006
2525,512.0,674.0,106.0,12.0,19.0,,,220.3545994065282,23.0,40.0,16.81292324563743,125.58365566328673,,,8.0,0.4203230811409357
2526,431.0,457.0,107.0,12.0,16.0,,,0.0,24.0,37.0,12.352614235612531,0.0,,,8.0,0.33385443880033866
2527,630.0,425.0,108.0,12.0,16.0,,,0.0,24.0,38.0,11.184241890638752,0.0,,16.0,8.0,0.29432215501680925
2528,529.0,930.0,109.0,12.0,18.0,155.0,156.0,0.0,93.0,46.0,20.225507938691912,0.0,,18.0,8.0,0.4396849551889546
2529,423.0,920.0,110.0,12.0,15.0,130.0,131.0,0.0,93.0,39.0,23.578585677434628,0.0,,13.0,8.0,0.6045791199342212
2530,31.0,31.0,111.0,12.0,12.0,,,0.0,0.0,10.0,3.053190359484563,0.0,,,8.0,0.3053190359484563
2531,47.0,870.0,112.0,12.0,16.0,,,0.0,0.0,64.0,13.587668023227764,0.0,,13.0,8.0,0.2123073128629338
2532,406.0,453.0,113.0,12.0,13.0,124.0,125.0,0.0,80.0,43.0,10.540052925436786,0.0,,,8.0,0.24511750989387873
2533,116.0,109.0,114.0,12.0,16.0,,,0.0,80.0,18.0,6.032777555075768,0.0,,13.0,8.0,0.3351543086153204
2534,987.0,957.0,115.0,13.0,15.0,,,0.0,72.0,45.0,21.2433375620521,0.0,,,8.0,0.47207416804560226
2535,121.0,314.0,116.0,13.0,15.0,,,0.0,72.0,23.0,13.64956287994169,0.0,,15.0,8.0,0.5934592556496388
2536,223.0,154.0,117.0,13.0,14.0,,,0.0,96.0,16.0,9.450602450015932,0.0,,14.0,8.0,0.5906626531259958
2537,333.0,332.0,118.0,13.0,16.0,,,0.0,96.0,34.0,9.738090111919037,0.0,,,8.0,0.2864144150564423
2538,210.0,465.0,119.0,13.0,19.0,,,163.2731182795699,0.0,45.0,10.290511050537518,125.58365566328673,,19.0,8.0,0.22867802334527818
2539,309.0,919.0,120.0,14.0,17.0,137.0,138.0,0.0,26.0,44.0,20.88840187475695,0.0,,17.0,8.0,0.47473640624447616
2540,413.0,608.0,121.0,14.0,19.0,,,145.5608552631579,26.0,55.0,11.022914323918547,125.58365566328673,,,8.0,0.2004166240712463
2541,269.0,205.0,122.0,14.0,16.0,,,0.0,44.0,29.0,7.068598746084439,0.0,,15.0,8.0,0.24374478434773927
2542,255.0,232.0,123.0,14.0,16.0,,,0.0,44.0,34.0,6.823777729512637,0.0,,16.0,8.0,0.20069934498566577
2543,165.0,197.0,124.0,14.0,16.0,,,0.0,113.0,18.0,10.884487285807147,0.0,,,8.0,0.6046937381003971
2544,390.0,1162.0,125.0,14.0,17.0,,,0.0,113.0,68.0,17.08078627275664,0.0,,17.0,8.0,0.25118803342289175
2545,34.0,34.0,126.0,15.0,15.0,,,0.0,0.0,9.0,3.7243165831754936,0.0,,,8.0,0.41381295368616594
2546,67.0,496.0,127.0,15.0,19.0,,,161.2358870967742,0.0,48.0,10.326198769596658,125.58365566328673,,16.0,8.0,0.21512914103326372
2547,402.0,494.0,128.0,16.0,19.0,,,205.71255060728745,9.0,45.0,10.948806574153645,125.58365566328673,,,8.0,0.2433068127589699
2548,328.0,371.0,129.0,16.0,19.0,,,224.85175202156333,9.0,39.0,9.499066296906452,125.58365566328673,,,8.0,0.24356580248478082
2549,461.0,574.0,130.0,16.0,19.0,,,225.20209059233449,110.0,49.0,11.691005270885597,125.58365566328673,,,8.0,0.2385919443037877
2550,513.0,633.0,131.0,16.0,18.0,157.0,158.0,0.0,110.0,49.0,12.905498859308668,0.0,,,8.0,0.2633775277409932
2551,16.0,14.0,132.0,16.0,17.0,,,0.0,0.0,7.0,1.8530597577598067,0.0,,,8.0,0.26472282253711527
2552,377.0,533.0,133.0,18.0,19.0,,,187.81988742964353,11.0,49.0,10.875050146009261,125.58365566328673,,,8.0,0.2219397988981482
2553,409.0,435.0,134.0,18.0,19.0,,,185.15172413793104,11.0,40.0,10.849516612496691,125.58365566328673,,,8.0,0.27123791531241725
2554,905.0,905.0,135.0,18.0,18.0,,,0.0,90.0,66.0,13.684072733776606,0.0,,,8.0,0.20733443536025162
2555,372.0,363.0,136.0,18.0,19.0,,,132.54269972451792,90.0,33.0,10.998102265728022,125.58365566328673,,,8.0,0.3332758262341825
2556,412.0,529.0,137.0,18.0,19.0,,,165.61625708884688,120.0,47.0,11.256136116001118,125.58365566328673,,,8.0,0.23949225778725783
2557,527.0,565.0,138.0,18.0,19.0,,,156.23185840707964,120.0,54.0,10.45311125697755,125.58365566328673,,,8.0,0.19357613438847315
2558,1006.0,1006.0,139.0,18.0,18.0,159.0,160.0,0.0,37.0,62.0,16.215957935259134,0.0,,,8.0,0.2615477086332118
2559,326.0,419.0,140.0,18.0,19.0,,,145.54415274463008,37.0,37.0,11.324507558048788,125.58365566328673,,,8.0,0.30606777183915646
2560,392.0,392.0,141.0,19.0,19.0,,,127.50510204081633,50.0,34.0,11.501917807986036,125.58365566328673,,,8.0,0.3382917002348834
2561,430.0,430.0,142.0,19.0,19.0,,,125.97674418604652,50.0,36.0,11.93702743342513,125.58365566328673,,,8.0,0.3315840953729203
2562,327.0,327.0,143.0,19.0,19.0,,,149.73700305810397,87.0,32.0,10.185718327090111,125.58365566328673,,,8.0,0.31830369772156597
2563,279.0,279.0,144.0,19.0,19.0,,,150.6236559139785,87.0,29.0,9.587354313344939,125.58365566328673,,,8.0,0.33059842459810135
2564,395.0,395.0,145.0,19.0,19.0,,,141.61772151898734,16.0,36.0,10.970112095262389,125.58365566328673,,,8.0,0.3047253359795108
2565,425.0,425.0,146.0,19.0,19.0,,,141.7905882352941,16.0,34.0,12.50235888371945,125.58365566328673,,,8.0,0.3677164377564544
2566,282.0,282.0,147.0,19.0,19.0,,,179.54609929078015,17.0,27.0,10.386253468861515,125.58365566328673,,,8.0,0.3846760544022783
2567,276.0,276.0,148.0,19.0,19.0,,,174.92753623188406,17.0,27.0,10.205261148976273,125.58365566328673,,,8.0,0.37797263514726936
2568,377.0,377.0,149.0,19.0,19.0,,,138.3713527851459,74.0,33.0,11.412240377731658,125.58365566328673,,,8.0,0.3458254659918684
2569,371.0,371.0,150.0,19.0,19.0,,,132.74932614555257,74.0,33.0,11.235067398715357,125.58365566328673,,,8.0,0.34045658783985927
2570,442.0,442.0,151.0,19.0,19.0,,,136.02714932126696,92.0,37.0,11.905204067356886,125.58365566328673,,,8.0,0.32176227209072666
2571,409.0,409.0,152.0,19.0,19.0,,,132.5232273838631,92.0,35.0,11.697283991462044,125.58365566328673,,,8.0,0.3342081140417727
2572,329.0,329.0,153.0,19.0,19.0,,,224.56231003039514,105.0,34.0,9.65985896613799,125.58365566328673,,,8.0,0.2841134990040586
2573,285.0,285.0,154.0,19.0,19.0,,,237.86666666666667,105.0,31.0,9.199527770896411,125.58365566328673,,,8.0,0.2967589603514971
2574,579.0,579.0,155.0,19.0,19.0,,,219.8082901554404,109.0,51.0,11.334943076997764,125.58365566328673,,,8.0,0.22225378582348557
2575,346.0,346.0,156.0,19.0,19.0,,,227.92485549132948,109.0,30.0,11.51608237045911,125.58365566328673,,,8.0,0.383869412348637
2576,263.0,263.0,157.0,19.0,19.0,,,245.82509505703422,131.0,27.0,9.729694785493889,125.58365566328673,,,8.0,0.36035906612940327
2577,324.0,324.0,158.0,19.0,19.0,,,227.42283950617283,131.0,30.0,10.783796312570166,125.58365566328673,,,8.0,0.3594598770856722
2578,549.0,549.0,159.0,19.0,19.0,,,142.13661202185793,139.0,44.0,12.4553685910164,125.58365566328673,,,8.0,0.2830765588867364
2579,391.0,391.0,160.0,19.0,19.0,,,148.47826086956522,139.0,34.0,11.503911447895963,125.58365566328673,,,8.0,0.33835033670282244
2580,114.0,114.0,1.0,1.0,1.0,,,0.0,0.0,16.0,7.071285570389762,0.0,,,30.0,0.4419553481493601
2581,494.0,502.0,2.0,1.0,3.0,,,0.0,0.0,31.0,16.171036146307955,0.0,,,30.0,0.5216463273002566
2582,543.0,147.0,3.0,1.0,17.0,,,0.0,0.0,21.0,6.948132637283773,0.0,,13.0,30.0,0.3308634589182749
2583,498.0,1125.0,4.0,1.0,10.0,36.0,37.0,0.0,0.0,65.0,17.309414966590573,0.0,,3.0,30.0,0.26629869179370114
2584,675.0,365.0,5.0,1.0,10.0,,,0.0,0.0,27.0,13.529451027689785,0.0,,3.0,30.0,0.5010907788033253
