value,parameter,carbon,temp
-14.10355679676318,epRA,acetate,37
-14.095146713077911,epRA,acetate,37
-14.037835147653032,epRA,acetate,37
-14.039807713029623,epRA,acetate,37
-14.108843865150813,epRA,acetate,37
-14.043497019844773,epRA,acetate,37
-14.170298483631926,epRA,acetate,37
-14.322893119772777,epRA,acetate,37
-14.337986640550037,epRA,acetate,37
-14.435062876273122,epRA,acetate,37
-13.936433682296714,epRA,acetate,37
-13.942506767803776,epRA,acetate,37
-13.872625108183414,epRA,acetate,37
-14.232745539052694,epRA,acetate,37
-14.128322425755275,epRA,acetate,37
-14.084125042913943,epRA,acetate,37
-14.148614843328085,epRA,acetate,37
-13.983234780062144,epRA,acetate,37
-14.10207464551531,epRA,acetate,37
-14.109375762845167,epRA,acetate,37
-14.001063808912521,epRA,acetate,37
-14.134426400756384,epRA,acetate,37
-14.169942163916655,epRA,acetate,37
-14.107088603388217,epRA,acetate,37
-14.222125344614573,epRA,acetate,37
-14.188331364665476,epRA,acetate,37
-14.083024294865428,epRA,acetate,37
-14.07346852729985,epRA,acetate,37
-14.11176037358531,epRA,acetate,37
-14.039782914997753,epRA,acetate,37
-14.014276137190281,epRA,acetate,37
-13.988400506189253,epRA,acetate,37
-14.209622766768407,epRA,acetate,37
-14.185640667099104,epRA,acetate,37
-14.206391874339472,epRA,acetate,37
-14.100214759463093,epRA,acetate,37
-14.143727925347571,epRA,acetate,37
-14.25577464002999,epRA,acetate,37
-14.304735810449424,epRA,acetate,37
-14.317862072229996,epRA,acetate,37
-14.384255597221768,epRA,acetate,37
-14.355396407999503,epRA,acetate,37
-14.02903889423085,epRA,acetate,37
-14.23861629971466,epRA,acetate,37
-14.131324824330932,epRA,acetate,37
-14.211708549255565,epRA,acetate,37
-14.201704687855278,epRA,acetate,37
-14.115448505113132,epRA,acetate,37
-14.133578692173854,epRA,acetate,37
-14.238401749984682,epRA,acetate,37
-14.20665513975064,epRA,acetate,37
-14.04383047797107,epRA,acetate,37
-14.03200797466094,epRA,acetate,37
-14.217071109894222,epRA,acetate,37
-13.995852223497405,epRA,acetate,37
-14.212298672478033,epRA,acetate,37
-14.267685249039433,epRA,acetate,37
-14.163463165466194,epRA,acetate,37
-14.144977357985756,epRA,acetate,37
-14.182870726895214,epRA,acetate,37
-14.210309418601083,epRA,acetate,37
-14.20059657125935,epRA,acetate,37
-14.154891056300583,epRA,acetate,37
-14.187299271487763,epRA,acetate,37
-14.260221174683622,epRA,acetate,37
-14.246465575500363,epRA,acetate,37
-14.02115399613792,epRA,acetate,37
-14.011882818995192,epRA,acetate,37
-14.240172863058575,epRA,acetate,37
-14.092363168479944,epRA,acetate,37
-14.13115870045609,epRA,acetate,37
-14.200635287356487,epRA,acetate,37
-14.208906366623443,epRA,acetate,37
-14.33595405967725,epRA,acetate,37
-13.98307739551257,epRA,acetate,37
-14.263313463742305,epRA,acetate,37
-14.15499523657899,epRA,acetate,37
-14.180763836523834,epRA,acetate,37
-14.251363830932176,epRA,acetate,37
-14.202605947624484,epRA,acetate,37
-14.220638428151664,epRA,acetate,37
-14.036907364213908,epRA,acetate,37
-14.26304078599473,epRA,acetate,37
-14.311307043059703,epRA,acetate,37
-14.117862251834525,epRA,acetate,37
-14.296527147034896,epRA,acetate,37
-13.908903173662658,epRA,acetate,37
-13.959527847970218,epRA,acetate,37
-14.303018561640407,epRA,acetate,37
-14.163905697491847,epRA,acetate,37
-14.294489504188046,epRA,acetate,37
-14.093943158600702,epRA,acetate,37
-14.09247182025814,epRA,acetate,37
-14.20318341681972,epRA,acetate,37
-14.20724026496656,epRA,acetate,37
-14.143477006874805,epRA,acetate,37
-14.156386104418369,epRA,acetate,37
-14.024541587267167,epRA,acetate,37
-14.027347902690352,epRA,acetate,37
-14.207230705770737,epRA,acetate,37
-14.122878752864802,epRA,acetate,37
-14.239272267908424,epRA,acetate,37
-14.236729595366313,epRA,acetate,37
-14.278624877935533,epRA,acetate,37
-14.029028822777327,epRA,acetate,37
-13.957833207836003,epRA,acetate,37
-14.11108556078374,epRA,acetate,37
-14.182087911755334,epRA,acetate,37
-14.16385600656594,epRA,acetate,37
-14.093572343425395,epRA,acetate,37
-14.062806999361715,epRA,acetate,37
-14.170073892417674,epRA,acetate,37
-14.27355637174107,epRA,acetate,37
-14.018991616760722,epRA,acetate,37
-14.074859487190016,epRA,acetate,37
-14.199450076065899,epRA,acetate,37
-14.142884267535631,epRA,acetate,37
-14.270360739136986,epRA,acetate,37
-13.984089886301517,epRA,acetate,37
-14.071340336728792,epRA,acetate,37
-14.18129503390075,epRA,acetate,37
-14.163310459569916,epRA,acetate,37
-14.20879890607939,epRA,acetate,37
-14.251204469955686,epRA,acetate,37
-14.124904146757034,epRA,acetate,37
-13.94292597025415,epRA,acetate,37
-13.940720504970972,epRA,acetate,37
-14.123896066755046,epRA,acetate,37
-14.156504579272067,epRA,acetate,37
-14.055655309654401,epRA,acetate,37
-14.209249920655582,epRA,acetate,37
-14.11843654665138,epRA,acetate,37
-14.272057164236726,epRA,acetate,37
-14.279355562754226,epRA,acetate,37
-14.18552185203037,epRA,acetate,37
-14.211428508801587,epRA,acetate,37
-14.173810749005433,epRA,acetate,37
-13.950160442707228,epRA,acetate,37
-14.331179578292648,epRA,acetate,37
-14.143748546590825,epRA,acetate,37
-14.052586127556639,epRA,acetate,37
-14.106568049459138,epRA,acetate,37
-14.040883138747184,epRA,acetate,37
-14.193178011959855,epRA,acetate,37
-14.10500623964617,epRA,acetate,37
-14.206543263583637,epRA,acetate,37
-14.319365979563768,epRA,acetate,37
-14.4230460407421,epRA,acetate,37
-14.43038095966595,epRA,acetate,37
-13.933197921784696,epRA,acetate,37
-13.946751612515586,epRA,acetate,37
-13.996670970535575,epRA,acetate,37
-14.281106639544321,epRA,acetate,37
-14.27475353735073,epRA,acetate,37
-14.261583152212063,epRA,acetate,37
-14.17713160996851,epRA,acetate,37
-14.0429253628117,epRA,acetate,37
-13.982082663838037,epRA,acetate,37
-14.00594891621818,epRA,acetate,37
-13.974802785608084,epRA,acetate,37
-14.224932796270236,epRA,acetate,37
-14.122023181436687,epRA,acetate,37
-14.110345211181397,epRA,acetate,37
-14.185541200204392,epRA,acetate,37
-14.00510704609989,epRA,acetate,37
-14.13521800006784,epRA,acetate,37
-14.111410681325351,epRA,acetate,37
-14.260665749375276,epRA,acetate,37
-14.15714427533383,epRA,acetate,37
-13.996650859998399,epRA,acetate,37
-14.055504940103631,epRA,acetate,37
-13.99773690262561,epRA,acetate,37
-14.070802208544798,epRA,acetate,37
-14.209057025720032,epRA,acetate,37
-14.287461707824866,epRA,acetate,37
-14.030612150898106,epRA,acetate,37
-13.997913577996377,epRA,acetate,37
-14.02477315858544,epRA,acetate,37
-14.148592857576407,epRA,acetate,37
-14.104482627928052,epRA,acetate,37
-14.064910961160416,epRA,acetate,37
-14.21637666599816,epRA,acetate,37
-14.156611312453373,epRA,acetate,37
-14.120404126349882,epRA,acetate,37
-14.128033490883004,epRA,acetate,37
-14.14410810622888,epRA,acetate,37
-14.12571861886186,epRA,acetate,37
-14.015993698552789,epRA,acetate,37
-13.947086043499075,epRA,acetate,37
-13.971495512815101,epRA,acetate,37
-13.9747033056244,epRA,acetate,37
-14.007404827368713,epRA,acetate,37
-13.999372392819577,epRA,acetate,37
-14.236277488589941,epRA,acetate,37
-14.300442763871057,epRA,acetate,37
-14.180422929813554,epRA,acetate,37
-14.296926624908274,epRA,acetate,37
-14.279305690205842,epRA,acetate,37
-14.293596996499966,epRA,acetate,37
-14.398080930650732,epRA,acetate,37
-13.854091346288053,epRA,acetate,37
-14.147912033732178,epRA,acetate,37
-14.147958465308907,epRA,acetate,37
-14.173994025865971,epRA,acetate,37
-14.086046467664387,epRA,acetate,37
-14.262022079373482,epRA,acetate,37
-14.273773404643942,epRA,acetate,37
-14.249629588125737,epRA,acetate,37
-14.290191458925307,epRA,acetate,37
-14.183952801285207,epRA,acetate,37
-14.150542007614984,epRA,acetate,37
-14.284507750263346,epRA,acetate,37
-14.08852091119088,epRA,acetate,37
-14.03160423366786,epRA,acetate,37
-14.22943137176888,epRA,acetate,37
-14.21592101424935,epRA,acetate,37
-14.097464503789944,epRA,acetate,37
-14.055925128808138,epRA,acetate,37
-14.0244244650343,epRA,acetate,37
-14.021171227714905,epRA,acetate,37
-14.189972117591017,epRA,acetate,37
-13.963399827465631,epRA,acetate,37
-14.038492945919257,epRA,acetate,37
-14.42080596064957,epRA,acetate,37
-14.373617799258685,epRA,acetate,37
-14.314828668963989,epRA,acetate,37
-14.105671457343645,epRA,acetate,37
-14.08717938891161,epRA,acetate,37
-14.08013925124909,epRA,acetate,37
-14.157792841314475,epRA,acetate,37
-14.133763376903948,epRA,acetate,37
-14.125576427666667,epRA,acetate,37
-14.037618240487848,epRA,acetate,37
-14.212343372585005,epRA,acetate,37
-14.15239386241318,epRA,acetate,37
-14.065366516579864,epRA,acetate,37
-14.07064832756838,epRA,acetate,37
-14.080529535355854,epRA,acetate,37
-14.100314401674009,epRA,acetate,37
-13.99544248065209,epRA,acetate,37
-14.285322512690907,epRA,acetate,37
-14.082242712927984,epRA,acetate,37
-14.080963654975116,epRA,acetate,37
-14.146067014395511,epRA,acetate,37
-14.189749965841308,epRA,acetate,37
-14.09755191509063,epRA,acetate,37
-14.135925152221851,epRA,acetate,37
-14.111664889217545,epRA,acetate,37
-14.248673844786097,epRA,acetate,37
-14.1173948040371,epRA,acetate,37
-13.999973075753854,epRA,acetate,37
-14.182228602221015,epRA,acetate,37
-14.11567912497625,epRA,acetate,37
-14.193216872475105,epRA,acetate,37
-14.148851329330263,epRA,acetate,37
-14.008003884128803,epRA,acetate,37
-14.260398182903058,epRA,acetate,37
-14.162871570798055,epRA,acetate,37
-14.039743749871157,epRA,acetate,37
-14.086470038401924,epRA,acetate,37
-14.18582528540805,epRA,acetate,37
-14.165099532356841,epRA,acetate,37
-14.249562391344295,epRA,acetate,37
-14.211533717731696,epRA,acetate,37
-14.103672839575308,epRA,acetate,37
-14.222047027054563,epRA,acetate,37
-14.245927099536084,epRA,acetate,37
-14.198069057357259,epRA,acetate,37
-14.339790691036603,epRA,acetate,37
-14.334838295943277,epRA,acetate,37
-14.35583431389999,epRA,acetate,37
-14.346076484298958,epRA,acetate,37
-14.25442117421138,epRA,acetate,37
-14.11852678389024,epRA,acetate,37
-14.268505046685743,epRA,acetate,37
-14.055838412895662,epRA,acetate,37
-14.027558644678443,epRA,acetate,37
-14.01612803673684,epRA,acetate,37
-14.296180222386948,epRA,acetate,37
-13.966043260973466,epRA,acetate,37
-14.225851126456696,epRA,acetate,37
-14.06859229583924,epRA,acetate,37
-14.254998111153311,epRA,acetate,37
-14.23490397609441,epRA,acetate,37
-14.16030664896655,epRA,acetate,37
-14.151764149475216,epRA,acetate,37
-14.14845600583671,epRA,acetate,37
-14.124137397805551,epRA,acetate,37
-14.092345041687805,epRA,acetate,37
-14.132633473318535,epRA,acetate,37
-14.083015916267527,epRA,acetate,37
-14.201137353196577,epRA,acetate,37
-14.367440462455109,epRA,acetate,37
-14.351311895627932,epRA,acetate,37
-13.971495273998897,epRA,acetate,37
-14.210751305855496,epRA,acetate,37
-14.230730228521232,epRA,acetate,37
-14.122786157461855,epRA,acetate,37
-14.110930456931957,epRA,acetate,37
-14.10652815139328,epRA,acetate,37
-14.10872355109129,epRA,acetate,37
-14.126400307246708,epRA,acetate,37
-14.128188635170186,epRA,acetate,37
-14.236830308673582,epRA,acetate,37
-14.29580793916199,epRA,acetate,37
-14.422492233462647,epRA,acetate,37
-14.101693637593737,epRA,acetate,37
-14.155168320304082,epRA,acetate,37
-14.128134560409713,epRA,acetate,37
-14.08900656557686,epRA,acetate,37
-14.060045592756369,epRA,acetate,37
-14.2077248372478,epRA,acetate,37
-14.108933930192498,epRA,acetate,37
-14.036381258312254,epRA,acetate,37
-14.22994251473517,epRA,acetate,37
-14.198713946864984,epRA,acetate,37
-14.159833102653911,epRA,acetate,37
-14.1457142977437,epRA,acetate,37
-14.156208596962479,epRA,acetate,37
-14.201740147399256,epRA,acetate,37
-14.034340105709436,epRA,acetate,37
-14.13125831339489,epRA,acetate,37
-13.995618420815205,epRA,acetate,37
-14.08336526092038,epRA,acetate,37
-14.087245870961835,epRA,acetate,37
-14.235776908140112,epRA,acetate,37
-14.301707343880926,epRA,acetate,37
-14.186006548513962,epRA,acetate,37
-14.129549679567427,epRA,acetate,37
-14.082592352392215,epRA,acetate,37
-14.057055153801238,epRA,acetate,37
-14.225690701061197,epRA,acetate,37
-14.07256703851765,epRA,acetate,37
-14.019542069544643,epRA,acetate,37
-13.98799382768898,epRA,acetate,37
-14.176486217540702,epRA,acetate,37
-14.07435778717244,epRA,acetate,37
-13.967533336342484,epRA,acetate,37
-13.986562719972547,epRA,acetate,37
-14.311752453938732,epRA,acetate,37
-14.232670418002355,epRA,acetate,37
-14.457385184180213,epRA,acetate,37
-14.379448752629626,epRA,acetate,37
-14.485955895820412,epRA,acetate,37
-14.174008596029832,epRA,acetate,37
-14.223260303976259,epRA,acetate,37
-14.19948298288956,epRA,acetate,37
-14.234633197958635,epRA,acetate,37
-14.305717274385334,epRA,acetate,37
-14.253956888149133,epRA,acetate,37
-14.24459831019749,epRA,acetate,37
-14.263967638858423,epRA,acetate,37
-13.987250548822614,epRA,acetate,37
-14.25246145765792,epRA,acetate,37
-14.150540661366803,epRA,acetate,37
-14.053146993188875,epRA,acetate,37
-14.161250111618022,epRA,acetate,37
-14.251865955453795,epRA,acetate,37
-14.142324651255617,epRA,acetate,37
-14.172284207439716,epRA,acetate,37
-14.006259573226567,epRA,acetate,37
-14.010318928582777,epRA,acetate,37
-13.927648659660901,epRA,acetate,37
-14.016640443227042,epRA,acetate,37
-13.945584915142236,epRA,acetate,37
-14.279025639726418,epRA,acetate,37
-14.24681670977906,epRA,acetate,37
-14.190686883817497,epRA,acetate,37
-14.230183822909984,epRA,acetate,37
-14.177976982090923,epRA,acetate,37
-14.140982675031827,epRA,acetate,37
-14.101847117189223,epRA,acetate,37
-14.070088976861044,epRA,acetate,37
-14.049137358520815,epRA,acetate,37
-14.127043567755758,epRA,acetate,37
-14.260615151072644,epRA,acetate,37
-14.218744082626152,epRA,acetate,37
-14.207468505214644,epRA,acetate,37
-13.948277674776607,epRA,acetate,37
-14.404670015050895,epRA,acetate,37
-14.283554244264227,epRA,acetate,37
-14.258404691581356,epRA,acetate,37
-14.213748314471248,epRA,acetate,37
-14.174269787641824,epRA,acetate,37
-13.954042247496574,epRA,acetate,37
-14.334463955033376,epRA,acetate,37
-14.329795655052804,epRA,acetate,37
-14.229956736464729,epRA,acetate,37
-14.185926262593314,epRA,acetate,37
-14.239838166432893,epRA,acetate,37
-14.07946472663351,epRA,acetate,37
-14.066251836414942,epRA,acetate,37
-14.068057304159423,epRA,acetate,37
-14.068382846606497,epRA,acetate,37
-14.128908558594205,epRA,acetate,37
-14.184855350700598,epRA,acetate,37
-14.163027337243216,epRA,acetate,37
-14.118957045557455,epRA,acetate,37
-14.155717363783861,epRA,acetate,37
-14.138678023073439,epRA,acetate,37
-14.197655378085896,epRA,acetate,37
-14.021481501512666,epRA,acetate,37
-14.166119737404665,epRA,acetate,37
-14.20815643680378,epRA,acetate,37
-14.006067234455157,epRA,acetate,37
-14.208756591443384,epRA,acetate,37
-14.190662234513002,epRA,acetate,37
-14.198000229336104,epRA,acetate,37
-14.223144205280668,epRA,acetate,37
-14.202315720918696,epRA,acetate,37
-14.249816883358092,epRA,acetate,37
-14.222276724092321,epRA,acetate,37
-14.14989360734596,epRA,acetate,37
-13.939020532892444,epRA,acetate,37
-13.882127911123218,epRA,acetate,37
-14.093300849283521,epRA,acetate,37
-14.151371354101538,epRA,acetate,37
-14.401446417937056,epRA,acetate,37
-14.395399243952776,epRA,acetate,37
-14.040120131586043,epRA,acetate,37
-14.034939629255959,epRA,acetate,37
-14.048203376560753,epRA,acetate,37
-14.037198819197037,epRA,acetate,37
-14.213401723672574,epRA,acetate,37
-14.0839726892535,epRA,acetate,37
-14.142242531346715,epRA,acetate,37
-14.119750969085944,epRA,acetate,37
-14.113720122490717,epRA,acetate,37
-14.12586049038847,epRA,acetate,37
-13.948632663728018,epRA,acetate,37
-14.038089119348381,epRA,acetate,37
-14.161503331654151,epRA,acetate,37
-14.194550933360558,epRA,acetate,37
-14.21743457451873,epRA,acetate,37
-13.952500820788902,epRA,acetate,37
-13.887032912095234,epRA,acetate,37
-13.898520673592808,epRA,acetate,37
-13.912889509880028,epRA,acetate,37
-13.949819862562698,epRA,acetate,37
-14.029040170784977,epRA,acetate,37
-14.128855116265267,epRA,acetate,37
-14.099272290474822,epRA,acetate,37
-14.131968901258059,epRA,acetate,37
-14.256021028804174,epRA,acetate,37
-14.320497615197018,epRA,acetate,37
-13.9522823467562,epRA,acetate,37
-14.221650949301585,epRA,acetate,37
-14.353096442376067,epRA,acetate,37
-14.119158958181117,epRA,acetate,37
-14.004514223325193,epRA,acetate,37
-13.917381631962696,epRA,acetate,37
-14.34893796197457,epRA,acetate,37
-14.361153160708367,epRA,acetate,37
-14.23763293132036,epRA,acetate,37
-14.180526147577718,epRA,acetate,37
-14.048923991989517,epRA,acetate,37
-14.079983577482933,epRA,acetate,37
-14.140502888710447,epRA,acetate,37
-14.086509064959973,epRA,acetate,37
-14.16721799521673,epRA,acetate,37
-14.142648576242575,epRA,acetate,37
-14.257857227166726,epRA,acetate,37
-14.16111244567323,epRA,acetate,37
-14.191433155528525,epRA,acetate,37
-13.914891189315838,epRA,acetate,37
-13.971879977435222,epRA,acetate,37
-14.375375866937656,epRA,acetate,37
-13.86328220431404,epRA,acetate,37
-13.898066470655541,epRA,acetate,37
-13.954235040024205,epRA,acetate,37
-13.95606287008174,epRA,acetate,37
-14.278686025380058,epRA,acetate,37
-14.004573269478538,epRA,acetate,37
-14.123403122285941,epRA,acetate,37
-14.131745141123845,epRA,acetate,37
-14.079840139935483,epRA,acetate,37
-14.066358189468982,epRA,acetate,37
-14.054037485510074,epRA,acetate,37
-14.243482387409921,epRA,acetate,37
-14.389238241253773,epRA,acetate,37
-14.359867084352931,epRA,acetate,37
-14.302693024750052,epRA,acetate,37
-14.21320095355958,epRA,acetate,37
-14.221080623523232,epRA,acetate,37
-14.227429142535327,epRA,acetate,37
-14.31876809073063,epRA,acetate,37
-14.441041328716851,epRA,acetate,37
-14.397328012172487,epRA,acetate,37
-14.324667361169515,epRA,acetate,37
-14.086780480859604,epRA,acetate,37
-14.088048110940475,epRA,acetate,37
-14.048705794011815,epRA,acetate,37
-14.15550483266998,epRA,acetate,37
-14.27812643781982,epRA,acetate,37
-14.194402632582861,epRA,acetate,37
-14.112966548229487,epRA,acetate,37
-14.078736107955066,epRA,acetate,37
-14.247250161600471,epRA,acetate,37
-13.860583760944728,epRA,acetate,37
-13.860754093861198,epRA,acetate,37
-13.857288517138477,epRA,acetate,37
-13.845053765529318,epRA,acetate,37
-13.8639005963736,epRA,acetate,37
-13.866582727681529,epRA,acetate,37
-14.002398536633523,epRA,acetate,37
-14.0632542695982,epRA,acetate,37
-14.113117923098828,epRA,acetate,37
-14.181004722260848,epRA,acetate,37
-14.177349206375311,epRA,acetate,37
-14.137358574737982,epRA,acetate,37
-14.14479830050383,epRA,acetate,37
-14.243530953955611,epRA,acetate,37
-13.96288597568397,epRA,acetate,37
-14.085872171556707,epRA,acetate,37
-13.999956112248693,epRA,acetate,37
-14.128805375006351,epRA,acetate,37
-14.077468721702067,epRA,acetate,37
-14.264829373228634,epRA,acetate,37
-14.274875854223668,epRA,acetate,37
-14.238491755389525,epRA,acetate,37
-14.218905526624047,epRA,acetate,37
-14.092131360640712,epRA,acetate,37
