strain,area_pix,mean_yfp,mean_mCherry,fold_change,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,IPTGuM
delta,352.0,886.8323863636364,201.3153409090909,1.03471313218072,0.0,20181002,glucose,37,O2,1,163.32371463857822,193.3278389630893,0
delta,540.0,1108.8907407407407,196.89814814814812,1.3545374229539142,0.0,20181002,glucose,37,O2,1,163.32371463857822,193.3278389630893,0
delta,391.0,849.6393861892583,202.14066496163682,0.9811451187823274,0.0,20181002,glucose,37,O2,1,163.32371463857822,193.3278389630893,0
delta,584.0,933.417808219178,187.81164383561645,1.1018087816423774,0.0,20181002,glucose,37,O2,1,163.32371463857822,193.3278389630893,0
delta,345.0,873.8782608695652,202.2,1.0160556760793726,0.0,20181002,glucose,37,O2,1,163.32371463857822,193.3278389630893,0
delta,361.0,968.168975069252,201.74238227146813,1.1518598924080248,0.0,20181002,glucose,37,O2,1,163.32371463857822,193.3278389630893,0
delta,380.0,819.7657894736842,203.69736842105263,0.9381190326474296,0.0,20181002,glucose,37,O2,1,163.32371463857822,193.3278389630893,0
delta,426.0,680.4929577464789,200.34272300469488,0.7375283601817396,0.0,20181002,glucose,37,O2,1,163.32371463857822,193.3278389630893,0
delta,586.0,1046.9846416382252,201.19112627986348,1.2653758406503095,0.0,20181002,glucose,37,O2,1,163.32371463857822,193.3278389630893,0
delta,628.0,788.9554140127389,184.96337579617835,0.893743730903463,0.0,20181002,glucose,37,O2,1,163.32371463857822,193.3278389630893,0
delta,356.0,835.4550561797753,197.4129213483146,0.9607158343354476,0.0,20181002,glucose,37,O2,1,163.32371463857822,193.3278389630893,0
delta,479.0,694.9770354906053,197.4592901878914,0.7583893627097162,0.0,20181002,glucose,37,O2,1,163.32371463857822,193.3278389630893,0
delta,462.0,719.8203463203462,199.43939393939397,0.7941704720891304,0.0,20181002,glucose,37,O2,1,163.32371463857822,193.3278389630893,0
delta,325.0,784.0061538461539,194.3292307692308,0.886615453171827,0.0,20181002,glucose,37,O2,1,163.32371463857822,193.3278389630893,0
delta,343.0,861.2128279883383,193.34110787172008,0.9978140156836779,0.0,20181002,glucose,37,O2,1,163.32371463857822,193.3278389630893,0
delta,593.0,830.4974704890387,192.69645868465432,0.9535755655897172,0.0,20181002,glucose,37,O2,1,163.32371463857822,193.3278389630893,0
delta,376.0,737.9175531914892,195.25,0.8202353610629085,0.0,20181002,glucose,37,O2,1,163.32371463857822,193.3278389630893,0
delta,690.0,774.636231884058,195.29710144927537,0.8731202228098189,0.0,20181002,glucose,37,O2,1,163.32371463857822,193.3278389630893,0
delta,251.0,739.8286852589641,177.6414342629482,0.8229879098682377,0.0,20181002,glucose,37,O2,1,163.32371463857822,193.3278389630893,0
delta,435.0,876.1195402298849,177.60919540229884,1.0192837265792047,0.0,20181002,glucose,37,O2,1,163.32371463857822,193.3278389630893,0
delta,630.0,597.9650793650793,187.9650793650794,0.6186658195383741,0.0,20181002,glucose,37,O2,1,169.18833945017064,195.3647691278316,0
delta,739.0,685.001353179973,211.4451962110961,0.7440216730592805,0.0,20181002,glucose,37,O2,1,169.18833945017064,195.3647691278316,0
delta,795.0,1102.4779874213837,197.6553459119497,1.34530131793089,0.0,20181002,glucose,37,O2,1,169.18833945017064,195.3647691278316,0
delta,716.0,753.5851955307263,200.79189944134083,0.8428010177944042,0.0,20181002,glucose,37,O2,1,169.18833945017064,195.3647691278316,0
delta,588.0,706.8758503401359,200.86394557823132,0.7755268851009255,0.0,20181002,glucose,37,O2,1,169.18833945017064,195.3647691278316,0
delta,637.0,1305.1145996860282,202.87755102040816,1.6371530295407315,0.0,20181002,glucose,37,O2,1,169.18833945017064,195.3647691278316,0
delta,717.0,844.8047419804742,198.60669456066947,0.9741819191335124,0.0,20181002,glucose,37,O2,1,169.18833945017064,195.3647691278316,0
delta,706.0,786.8838526912183,202.90793201133144,0.890760120436264,0.0,20181002,glucose,37,O2,1,169.18833945017064,195.3647691278316,0
delta,570.0,887.5052631578948,205.0017543859649,1.0356822573645263,0.0,20181002,glucose,37,O2,1,169.18833945017064,195.3647691278316,0
delta,724.0,1185.0082872928176,198.7610497237569,1.4641673461770306,0.0,20181002,glucose,37,O2,1,169.18833945017064,195.3647691278316,0
delta,455.0,834.4043956043956,195.8989010989011,0.9592025979868009,0.0,20181002,glucose,37,O2,1,169.18833945017064,195.3647691278316,0
delta,467.0,755.1755888650964,201.5203426124197,0.845091615784478,0.0,20181002,glucose,37,O2,1,169.18833945017064,195.3647691278316,0
delta,358.0,844.4497206703911,188.3575418994413,0.9736705921040688,0.0,20181002,glucose,37,O2,1,169.18833945017064,195.3647691278316,0
delta,585.0,730.9264957264958,202.7076923076923,0.8101663411344842,0.0,20181002,glucose,37,O2,1,169.18833945017064,195.3647691278316,0
delta,491.0,1100.7780040733196,192.1099796334012,1.3428528805814108,0.0,20181002,glucose,37,O2,1,169.18833945017064,195.3647691278316,0
delta,809.0,982.5599505562424,199.4301606922126,1.1725868024203578,0.0,20181002,glucose,37,O2,1,169.18833945017064,195.3647691278316,0
delta,510.0,787.6333333333333,187.3156862745098,0.891839575949141,0.0,20181002,glucose,37,O2,1,169.18833945017064,195.3647691278316,0
delta,730.0,1004.6931506849317,191.12739726027402,1.2044646169414814,0.0,20181002,glucose,37,O2,1,169.18833945017064,195.3647691278316,0
delta,521.0,881.9328214971208,195.6314779270633,1.0276564291671084,0.0,20181002,glucose,37,O2,1,169.18833945017064,195.3647691278316,0
delta,493.0,831.525354969574,197.105476673428,0.9550559981809889,0.0,20181002,glucose,37,O2,1,169.18833945017064,195.3647691278316,0
delta,471.0,746.8895966029722,192.6624203821656,0.833157538338846,0.0,20181002,glucose,37,O2,1,169.18833945017064,195.3647691278316,0
delta,905.0,1205.446408839779,188.07955801104973,1.4936037875432158,0.0,20181002,glucose,37,O2,1,169.18833945017064,195.3647691278316,0
delta,785.0,721.7490445859872,197.67515923566884,0.7969483209867971,0.0,20181002,glucose,37,O2,1,169.18833945017064,195.3647691278316,0
delta,552.0,167.53079710144928,195.1684782608696,-0.0012763548310327966,0.0,20181002,glucose,37,O2,1,169.18833945017064,195.3647691278316,0
delta,682.0,754.8240469208213,182.33284457478007,0.8445852999860015,0.0,20181002,glucose,37,O2,1,169.18833945017064,195.3647691278316,0
delta,674.0,966.8575667655788,189.526706231454,1.149971108570943,0.0,20181002,glucose,37,O2,1,169.18833945017064,195.3647691278316,0
delta,421.0,789.0570071258908,189.25415676959616,0.8938900525559512,0.0,20181002,glucose,37,O2,1,169.18833945017064,195.3647691278316,0
delta,435.0,694.0758620689654,182.6505747126437,0.7570914284291164,0.0,20181002,glucose,37,O2,1,175.14900246882328,198.02219413214385,0
delta,415.0,842.2795180722893,190.66506024096387,0.97054491143009,0.0,20181002,glucose,37,O2,1,175.14900246882328,198.02219413214385,0
delta,405.0,741.0691358024692,199.2617283950617,0.8247744952747114,0.0,20181002,glucose,37,O2,1,175.14900246882328,198.02219413214385,0
delta,407.0,877.6142506142506,201.3832923832924,1.0214365151555769,0.0,20181002,glucose,37,O2,1,175.14900246882328,198.02219413214385,0
delta,592.0,872.9358108108107,199.847972972973,1.014698292239995,0.0,20181002,glucose,37,O2,1,175.14900246882328,198.02219413214385,0
delta,593.0,925.9005059021922,202.4317032040472,1.0909818263188464,0.0,20181002,glucose,37,O2,1,175.14900246882328,198.02219413214385,0
delta,365.0,953.9041095890412,204.5205479452055,1.131314615028207,0.0,20181002,glucose,37,O2,1,175.14900246882328,198.02219413214385,0
delta,346.0,951.4739884393064,204.55780346820808,1.1278145811052005,0.0,20181002,glucose,37,O2,1,175.14900246882328,198.02219413214385,0
delta,501.0,842.746506986028,205.23552894211574,0.9712175021936952,0.0,20181002,glucose,37,O2,1,175.14900246882328,198.02219413214385,0
delta,549.0,929.992714025501,202.6794171220401,1.0968757165280432,0.0,20181002,glucose,37,O2,1,175.14900246882328,198.02219413214385,0
delta,715.0,881.7692307692308,206.65874125874126,1.0274208141249659,0.0,20181002,glucose,37,O2,1,175.14900246882328,198.02219413214385,0
delta,457.0,996.7592997811817,193.64551422319474,1.1930377186132926,0.0,20181002,glucose,37,O2,1,175.14900246882328,198.02219413214385,0
delta,654.0,871.0840978593272,203.5764525993884,1.0120313230863909,0.0,20181002,glucose,37,O2,1,175.14900246882328,198.02219413214385,0
delta,516.0,1063.2984496124031,199.62790697674416,1.288872151247528,0.0,20181002,glucose,37,O2,1,175.14900246882328,198.02219413214385,0
delta,521.0,767.4357005758158,204.0748560460653,0.8627495037017329,0.0,20181002,glucose,37,O2,1,175.14900246882328,198.02219413214385,0
delta,807.0,954.7311028500619,208.60346964064442,1.13250570974708,0.0,20181002,glucose,37,O2,1,175.14900246882328,198.02219413214385,0
delta,319.0,743.5360501567399,205.32288401253916,0.8283275213969036,0.0,20181002,glucose,37,O2,1,175.14900246882328,198.02219413214385,0
delta,347.0,642.1152737752161,206.0951008645533,0.6822540806255528,0.0,20181002,glucose,37,O2,1,175.14900246882328,198.02219413214385,0
delta,578.0,827.5155709342562,195.41349480968861,0.9492808210261074,0.0,20181002,glucose,37,O2,1,175.14900246882328,198.02219413214385,0
delta,568.0,857.8257042253522,202.51056338028167,0.9929356382936592,0.0,20181002,glucose,37,O2,1,175.14900246882328,198.02219413214385,0
delta,514.0,795.2178988326848,209.13618677042805,0.9027634085086376,0.0,20181002,glucose,37,O2,1,175.14900246882328,198.02219413214385,0
delta,617.0,813.2463533225282,194.58670988654785,0.9287292753958578,0.0,20181002,glucose,37,O2,1,175.14900246882328,198.02219413214385,0
delta,422.0,675.2298578199052,205.55924170616115,0.7299480680283253,0.0,20181002,glucose,37,O2,1,175.14900246882328,198.02219413214385,0
delta,466.0,612.6223175965665,204.49141630901286,0.6397762201590967,0.0,20181002,glucose,37,O2,1,175.14900246882328,198.02219413214385,0
delta,617.0,844.7536466774718,188.6401944894652,0.9741083280313424,0.0,20181002,glucose,37,O2,1,175.14900246882328,198.02219413214385,0
delta,499.0,696.8817635270541,199.13827655310618,0.7611326879724915,0.0,20181002,glucose,37,O2,1,175.14900246882328,198.02219413214385,0
delta,467.0,909.0085653104924,194.22698072805142,1.0666528478632609,0.0,20181002,glucose,37,O2,1,175.14900246882328,198.02219413214385,0
delta,499.0,709.1462925851704,199.02004008016036,0.7787969380687433,0.0,20181002,glucose,37,O2,1,175.14900246882328,198.02219413214385,0
delta,369.0,783.3170731707318,196.57723577235768,0.8856229900018618,0.0,20181002,glucose,37,O2,1,171.63797450688247,197.19222147897736,0
delta,380.0,765.9763157894737,195.7763157894737,0.8606475935729008,0.0,20181002,glucose,37,O2,1,171.63797450688247,197.19222147897736,0
delta,592.0,783.4070945945946,194.58783783783784,0.8857526452815384,0.0,20181002,glucose,37,O2,1,171.63797450688247,197.19222147897736,0
delta,771.0,1125.5927367055772,191.85603112840468,1.3785928296011196,0.0,20181002,glucose,37,O2,1,171.63797450688247,197.19222147897736,0
delta,530.0,1073.7056603773583,191.86037735849052,1.3038613589770265,0.0,20181002,glucose,37,O2,1,171.63797450688247,197.19222147897736,0
delta,807.0,670.6047087980173,198.08674101610904,0.7232865982998163,0.0,20181002,glucose,37,O2,1,171.63797450688247,197.19222147897736,0
delta,692.0,805.8843930635837,197.92919075144508,0.9181260547914268,0.0,20181002,glucose,37,O2,1,171.63797450688247,197.19222147897736,0
delta,655.0,703.4183206106869,203.1328244274809,0.770547104012976,0.0,20181002,glucose,37,O2,1,171.63797450688247,197.19222147897736,0
delta,478.0,942.2719665271968,204.2238493723849,1.1145611723785829,0.0,20181002,glucose,37,O2,1,171.63797450688247,197.19222147897736,0
delta,610.0,890.3377049180327,202.65081967213115,1.0397617421451535,0.0,20181002,glucose,37,O2,1,171.63797450688247,197.19222147897736,0
delta,618.0,778.4158576051781,191.7880258899676,0.8785639095336808,0.0,20181002,glucose,37,O2,1,171.63797450688247,197.19222147897736,0
delta,671.0,823.2086438152013,203.00596125186286,0.9430776771942642,0.0,20181002,glucose,37,O2,1,171.63797450688247,197.19222147897736,0
delta,645.0,750.9519379844961,201.63255813953492,0.8390084123348679,0.0,20181002,glucose,37,O2,1,171.63797450688247,197.19222147897736,0
delta,655.0,809.2870229007632,205.9923664122137,0.923026765136202,0.0,20181002,glucose,37,O2,1,171.63797450688247,197.19222147897736,0
delta,561.0,887.3992869875223,193.24598930481284,1.0355296229202005,0.0,20181002,glucose,37,O2,1,171.63797450688247,197.19222147897736,0
delta,495.0,738.1373737373738,202.40404040404042,0.8205519623021731,0.0,20181002,glucose,37,O2,1,171.63797450688247,197.19222147897736,0
delta,439.0,941.7881548974943,189.7881548974943,1.113864352338772,0.0,20181002,glucose,37,O2,1,171.63797450688247,197.19222147897736,0
delta,530.0,853.954716981132,200.79811320754717,0.987360366183553,0.0,20181002,glucose,37,O2,1,171.63797450688247,197.19222147897736,0
delta,651.0,721.0706605222734,190.44700460829486,0.7959712638404551,0.0,20181002,glucose,37,O2,1,171.63797450688247,197.19222147897736,0
delta,751.0,1819.2330226364847,196.65246338215712,2.377623076050796,0.0,20181002,glucose,37,O2,1,171.63797450688247,197.19222147897736,0
delta,511.0,597.8454011741683,194.6614481409002,0.6184934504661247,0.0,20181002,glucose,37,O2,1,171.63797450688247,197.19222147897736,0
delta,558.0,755.6863799283154,186.22222222222226,0.845827293530022,0.0,20181002,glucose,37,O2,1,171.63797450688247,197.19222147897736,0
delta,424.0,865.3608490566037,193.96462264150944,1.003788291679696,0.0,20181002,glucose,37,O2,1,171.63797450688247,197.19222147897736,0
delta,408.0,819.343137254902,192.85539215686276,0.9375102987563096,0.0,20181002,glucose,37,O2,1,171.63797450688247,197.19222147897736,0
delta,400.0,808.2975,190.8325,0.9216015836300696,0.0,20181002,glucose,37,O2,1,166.1953154172005,194.6832216550433,0
delta,442.0,654.5022624434389,191.15610859728505,0.7000947057924951,0.0,20181002,glucose,37,O2,1,166.1953154172005,194.6832216550433,0
delta,523.0,1007.6328871892924,191.9827915869981,1.2086986352706035,0.0,20181002,glucose,37,O2,1,166.1953154172005,194.6832216550433,0
delta,702.0,750.4615384615386,190.30911680911683,0.8383021039409982,0.0,20181002,glucose,37,O2,1,166.1953154172005,194.6832216550433,0
delta,652.0,642.5828220858896,200.23006134969327,0.682927477072549,0.0,20181002,glucose,37,O2,1,166.1953154172005,194.6832216550433,0
delta,692.0,1047.592485549133,198.56358381502892,1.2662513008339729,0.0,20181002,glucose,37,O2,1,166.1953154172005,194.6832216550433,0
delta,638.0,847.5376175548589,198.95768025078368,0.9781180015871572,0.0,20181002,glucose,37,O2,1,166.1953154172005,194.6832216550433,0
delta,509.0,630.1237721021611,204.74459724950887,0.6649830640558388,0.0,20181002,glucose,37,O2,1,166.1953154172005,194.6832216550433,0
delta,607.0,794.1746293245468,195.58978583196048,0.9012608173025493,0.0,20181002,glucose,37,O2,1,166.1953154172005,194.6832216550433,0
delta,723.0,999.0276625172893,210.9972337482711,1.196304776523935,0.0,20181002,glucose,37,O2,1,166.1953154172005,194.6832216550433,0
delta,412.0,971.4660194174758,203.43689320388353,1.1566085309957344,0.0,20181002,glucose,37,O2,1,166.1953154172005,194.6832216550433,0
delta,378.0,878.7910052910053,204.47089947089947,1.023131361228641,0.0,20181002,glucose,37,O2,1,166.1953154172005,194.6832216550433,0
delta,529.0,903.7788279773157,197.72211720226844,1.0591206068980197,0.0,20181002,glucose,37,O2,1,166.1953154172005,194.6832216550433,0
delta,812.0,944.7339901477832,201.5812807881773,1.1181071545170604,0.0,20181002,glucose,37,O2,1,166.1953154172005,194.6832216550433,0
delta,635.0,772.0346456692912,197.48976377952755,0.8693732326623099,0.0,20181002,glucose,37,O2,1,166.1953154172005,194.6832216550433,0
delta,613.0,900.1468189233279,196.74877650897227,1.0538895282338916,0.0,20181002,glucose,37,O2,1,166.1953154172005,194.6832216550433,0
delta,704.0,783.2102272727273,200.5369318181818,0.8854691029137258,0.0,20181002,glucose,37,O2,1,166.1953154172005,194.6832216550433,0
delta,833.0,1073.0516206482594,191.36614645858344,1.3029193642789056,0.0,20181002,glucose,37,O2,1,166.1953154172005,194.6832216550433,0
delta,608.0,923.1759868421052,191.39309210526315,1.0870577795135163,0.0,20181002,glucose,37,O2,1,166.1953154172005,194.6832216550433,0
delta,870.0,936.4724137931033,190.42988505747127,1.1062082426039472,0.0,20181002,glucose,37,O2,1,166.1953154172005,194.6832216550433,0
delta,383.0,806.2584856396867,194.02088772845954,0.9186648496193504,0.0,20181002,glucose,37,O2,1,166.1953154172005,194.6832216550433,0
delta,409.0,867.3398533007335,193.59902200488997,1.0066385948380314,0.0,20181002,glucose,37,O2,1,166.1953154172005,194.6832216550433,0
delta,645.0,989.4558139534884,194.17674418604648,1.1825187170582,0.0,20181002,glucose,37,O2,1,166.1953154172005,194.6832216550433,0
delta,862.0,619.7772621809745,190.39791183294662,0.6500812820138906,0.0,20181002,glucose,37,O2,1,163.1048411472968,195.0809525888017,0
delta,792.0,853.8686868686867,189.4280303030303,0.9872364594754486,0.0,20181002,glucose,37,O2,1,163.1048411472968,195.0809525888017,0
delta,503.0,671.9960238568589,190.43339960238566,0.7252904695488142,0.0,20181002,glucose,37,O2,1,163.1048411472968,195.0809525888017,0
delta,610.0,1105.0934426229508,188.1672131147541,1.3490682831830494,0.0,20181002,glucose,37,O2,1,163.1048411472968,195.0809525888017,0
delta,266.0,168.13533834586462,188.51879699248119,-0.0004056513833708156,0.0,20181002,glucose,37,O2,1,163.1048411472968,195.0809525888017,0
delta,480.0,645.1645833333333,193.36458333333331,0.6866459138871674,0.0,20181002,glucose,37,O2,1,163.1048411472968,195.0809525888017,0
delta,802.0,856.214463840399,200.44513715710724,0.9906150148934352,0.0,20181002,glucose,37,O2,1,163.1048411472968,195.0809525888017,0
