strain,area_pix,mean_yfp,mean_mCherry,fold_change,atc_ngml,date,carbon,temp,operator,run_number
dilution,548.0,183.36861313868613,473.95255474452557,0.022406701510906613,10.0,20181004,glucose,37,O2,1
dilution,572.0,182.9353146853147,370.8636363636364,0.021895758843564,10.0,20181004,glucose,37,O2,1
dilution,540.0,178.86666666666667,425.5888888888889,0.01709803603852966,10.0,20181004,glucose,37,O2,1
dilution,605.0,167.9107438016529,439.25785123966944,0.004178884335369986,10.0,20181004,glucose,37,O2,1
dilution,624.0,169.80769230769232,464.9166666666667,0.006415753453978423,10.0,20181004,glucose,37,O2,1
dilution,654.0,178.30428134556576,416.1070336391437,0.01643487499144576,10.0,20181004,glucose,37,O2,1
dilution,392.0,180.34438775510205,456.69642857142856,0.018840554962007934,10.0,20181004,glucose,37,O2,1
dilution,663.0,173.78582202111613,296.7812971342383,0.0111067376728149,10.0,20181004,glucose,37,O2,1
dilution,398.0,182.5753768844221,464.5150753768844,0.021471322571902894,10.0,20181004,glucose,37,O2,1
dilution,708.0,174.909604519774,545.5833333333334,0.012431894554658159,10.0,20181004,glucose,37,O2,1
dilution,551.0,175.06715063520872,341.005444646098,0.012617671890864513,10.0,20181004,glucose,37,O2,1
dilution,396.0,178.53030303030303,542.9570707070707,0.016701398265596336,10.0,20181004,glucose,37,O2,1
dilution,702.0,192.35185185185185,444.1210826210826,0.032999677123366704,10.0,20181004,glucose,37,O2,1
dilution,565.0,191.90265486725664,456.12389380530976,0.03246998701326934,10.0,20181004,glucose,37,O2,1
dilution,444.0,185.76576576576576,479.2162162162162,0.02523340801718965,10.0,20181004,glucose,37,O2,1
dilution,375.0,174.504,407.496,0.011953608390451839,10.0,20181004,glucose,37,O2,1
dilution,857.0,182.06067677946325,403.87047841306884,0.02086439161596948,10.0,20181004,glucose,37,O2,1
dilution,494.0,175.40485829959513,348.2307692307692,0.013015894532743466,10.0,20181004,glucose,37,O2,1
dilution,468.0,172.86324786324786,391.3974358974359,0.010018844334228496,10.0,20181004,glucose,37,O2,1
dilution,452.0,167.02212389380531,389.14159292035396,0.003131029623596577,10.0,20181004,glucose,37,O2,1
dilution,528.0,167.19886363636363,345.9583333333333,0.0033394399578259007,10.0,20181004,glucose,37,O2,1
dilution,565.0,166.25309734513274,373.9982300884956,0.002224198609133629,10.0,20181004,glucose,37,O2,1
dilution,596.0,182.86409395973155,347.12919463087246,0.021811775835509424,10.0,20181004,glucose,37,O2,1
dilution,689.0,164.1480406386067,380.33962264150944,-0.00025807032160236686,10.0,20181004,glucose,37,O2,1
dilution,711.0,172.46413502109704,397.7580872011252,0.009548213113293985,10.0,20181004,glucose,37,O2,1
dilution,608.0,181.24671052631578,385.03125,0.01990456799953592,10.0,20181004,glucose,37,O2,1
dilution,836.0,173.45215311004785,411.5980861244019,0.01071327750210806,10.0,20181004,glucose,37,O2,1
dilution,569.0,167.43936731107206,385.84358523725837,0.0036230402986650776,10.0,20181004,glucose,37,O2,1
dilution,643.0,180.5723172628305,415.83048211508554,0.019109327928397982,10.0,20181004,glucose,37,O2,1
dilution,497.0,173.9758551307847,439.08651911468814,0.011330823457525143,10.0,20181004,glucose,37,O2,1
dilution,530.0,170.32264150943396,441.2245283018868,0.007022978143188838,10.0,20181004,glucose,37,O2,1
dilution,548.0,171.08029197080293,424.7883211678832,0.007916394550824555,10.0,20181004,glucose,37,O2,1
dilution,629.0,174.0572337042925,406.5405405405405,0.011426784532597276,10.0,20181004,glucose,37,O2,1
dilution,450.0,174.63333333333333,427.24,0.012106117400801336,10.0,20181004,glucose,37,O2,1
dilution,688.0,184.0828488372093,546.9026162790698,0.0232489235176441,10.0,20181004,glucose,37,O2,1
dilution,491.0,166.16700610997964,424.53564154786153,0.0021226803946519353,10.0,20181004,glucose,37,O2,1
dilution,431.0,166.50116009280742,416.0533642691415,0.002516712558765912,10.0,20181004,glucose,37,O2,1
dilution,530.0,173.67924528301887,396.94150943396227,0.010981063088896159,10.0,20181004,glucose,37,O2,1
dilution,506.0,175.99407114624506,404.2332015810277,0.013710690420329465,10.0,20181004,glucose,37,O2,1
dilution,943.0,166.29268292682926,341.7497348886532,0.002270877664973663,10.0,20181004,glucose,37,O2,1
dilution,383.0,166.1253263707572,377.8563968668407,0.0020735319221227588,10.0,20181004,glucose,37,O2,1
dilution,563.0,169.3197158081705,376.76376554174067,0.005840334796639134,10.0,20181004,glucose,37,O2,1
dilution,765.0,167.01960784313727,378.20653594771244,0.0031280627133076075,10.0,20181004,glucose,37,O2,1
dilution,793.0,276.18411097099624,327.65069356872635,0.13185412202251445,10.0,20181004,glucose,37,O2,1
dilution,615.0,215.260162601626,350.60650406504067,0.06001300548336732,10.0,20181004,glucose,37,O2,1
dilution,602.0,189.4451827242525,335.202657807309,0.02957215213318419,10.0,20181004,glucose,37,O2,1
dilution,382.0,168.71204188481676,379.44240837696333,0.005123769729634936,10.0,20181004,glucose,37,O2,1
dilution,465.0,170.14193548387098,383.0451612903226,0.006809890794301201,10.0,20181004,glucose,37,O2,1
dilution,417.0,214.0071942446043,502.4268585131895,0.05853551349268218,10.0,20181004,glucose,37,O2,1
dilution,307.0,209.68729641693812,504.7068403908795,0.05344151857638088,10.0,20181004,glucose,37,O2,1
dilution,457.0,164.91466083150985,402.6389496717724,0.0006459231340697969,10.0,20181004,glucose,37,O2,1
dilution,545.0,178.4440366972477,355.62018348623855,0.016599673576827657,10.0,20181004,glucose,37,O2,1
dilution,885.0,176.44858757062147,374.2621468926554,0.01424665317859676,10.0,20181004,glucose,37,O2,1
dilution,550.0,180.45454545454547,334.3636363636364,0.018970452191836486,10.0,20181004,glucose,37,O2,1
dilution,676.0,176.42751479289942,494.5784023668639,0.014221804298629967,10.0,20181004,glucose,37,O2,1
dilution,599.0,169.01502504173624,381.3238731218698,0.005481045462220161,10.0,20181004,glucose,37,O2,1
dilution,534.0,173.6441947565543,366.37827715355803,0.010939731740158987,10.0,20181004,glucose,37,O2,1
dilution,632.0,179.0094936708861,424.28322784810126,0.0172664566962463,10.0,20181004,glucose,37,O2,1
dilution,516.0,184.09302325581396,397.0755813953488,0.0232609211246978,10.0,20181004,glucose,37,O2,1
dilution,338.0,173.8846153846154,354.9822485207101,0.011223234152941465,10.0,20181004,glucose,37,O2,1
dilution,300.0,174.66333333333333,318.03,0.012141493202171066,10.0,20181004,glucose,37,O2,1
dilution,522.0,179.28735632183907,413.59578544061304,0.01759411049451893,10.0,20181004,glucose,37,O2,1
dilution,474.0,179.11181434599155,424.58649789029533,0.01738711255886454,10.0,20181004,glucose,37,O2,1
dilution,922.0,172.09761388286333,343.6637744034707,0.009116013813828575,10.0,20181004,glucose,37,O2,1
dilution,735.0,162.56598639455783,299.17278911564625,-0.0021236182113892987,10.0,20181004,glucose,37,O2,1
dilution,675.0,185.28444444444443,418.04,0.024665837101920367,10.0,20181004,glucose,37,O2,1
dilution,618.0,171.99838187702267,334.71844660194176,0.008999000089557277,10.0,20181004,glucose,37,O2,1
dilution,619.0,175.61227786752826,420.5476575121163,0.013260482313923374,10.0,20181004,glucose,37,O2,1
dilution,387.0,177.82687338501293,406.6640826873385,0.015871918685284304,10.0,20181004,glucose,37,O2,1
dilution,650.0,168.82,384.2507692307692,0.0052510732242673505,10.0,20181004,glucose,37,O2,1
dilution,414.0,172.11352657004832,401.8695652173913,0.009134777949199074,10.0,20181004,glucose,37,O2,1
dilution,875.0,185.68114285714285,347.76114285714283,0.025133621243630548,10.0,20181004,glucose,37,O2,1
dilution,532.0,173.58646616541353,314.5883458646617,0.010871658567707315,10.0,20181004,glucose,37,O2,1
dilution,498.0,173.81927710843374,322.9277108433735,0.011146187690273384,10.0,20181004,glucose,37,O2,1
dilution,580.0,184.79137931034484,404.9568965517241,0.024084417960378846,10.0,20181004,glucose,37,O2,1
dilution,802.0,163.90648379052368,346.2443890274314,-0.0005429125575117692,10.0,20181004,glucose,37,O2,1
dilution,793.0,169.22194199243378,385.1475409836066,0.005725040560483703,10.0,20181004,glucose,37,O2,1
dilution,549.0,171.7304189435337,381.25136612021856,0.008683019972572089,10.0,20181004,glucose,37,O2,1
dilution,551.0,175.66787658802178,403.5317604355717,0.013326043957009702,10.0,20181004,glucose,37,O2,1
dilution,752.0,170.90425531914894,401.0744680851064,0.007708813296734438,10.0,20181004,glucose,37,O2,1
dilution,781.0,179.16005121638923,398.0166453265045,0.01744399315706074,10.0,20181004,glucose,37,O2,1
dilution,869.0,162.64787111622556,335.1680092059839,-0.002027060289758191,10.0,20181004,glucose,37,O2,1
dilution,773.0,167.3195342820181,451.53040103492884,0.003481733984220231,10.0,20181004,glucose,37,O2,1
dilution,419.0,178.24582338902147,429.59904534606204,0.016365941756139396,10.0,20181004,glucose,37,O2,1
dilution,520.0,175.81730769230768,361.63653846153846,0.013502252125798933,10.0,20181004,glucose,37,O2,1
dilution,434.0,176.1267281105991,458.50230414746545,0.01386711863437277,10.0,20181004,glucose,37,O2,1
dilution,415.0,183.3301204819277,357.26746987951805,0.02236131122491731,10.0,20181004,glucose,37,O2,1
dilution,391.0,181.52173913043478,364.27109974424553,0.020228879908546167,10.0,20181004,glucose,37,O2,1
dilution,264.0,175.04166666666666,397.280303030303,0.0125876213638893,10.0,20181004,glucose,37,O2,1
dilution,255.0,173.25882352941176,373.7294117647059,0.01048530454065889,10.0,20181004,glucose,37,O2,1
dilution,661.0,179.7337367624811,417.2798789712557,0.01812047935463507,10.0,20181004,glucose,37,O2,1
dilution,742.0,176.35579514824798,442.5512129380054,0.014137232968513408,10.0,20181004,glucose,37,O2,1
dilution,369.0,205.1029810298103,420.7289972899729,0.04803572422467348,10.0,20181004,glucose,37,O2,1
dilution,393.0,199.3969465648855,415.51399491094145,0.04130720616334004,10.0,20181004,glucose,37,O2,1
dilution,542.0,173.31549815498155,366.6771217712177,0.010552134883887586,10.0,20181004,glucose,37,O2,1
dilution,531.0,166.1487758945386,387.0470809792844,0.0021011834453062866,10.0,20181004,glucose,37,O2,1
dilution,686.0,170.98688046647231,378.2886297376093,0.007806244323396307,10.0,20181004,glucose,37,O2,1
dilution,404.0,192.8910891089109,428.3193069306931,0.033635542126595974,10.0,20181004,glucose,37,O2,1
dilution,417.0,187.15827338129498,429.40767386091125,0.026875443777616154,10.0,20181004,glucose,37,O2,1
dilution,417.0,182.66906474820144,433.052757793765,0.021581798680563292,10.0,20181004,glucose,37,O2,1
dilution,497.0,171.24748490945674,435.47082494969817,0.008113547357099168,10.0,20181004,glucose,37,O2,1
dilution,497.0,171.9456740442656,468.7404426559356,0.008936847362149168,10.0,20181004,glucose,37,O2,1
dilution,537.0,180.23463687150837,452.18435754189943,0.018711137446735866,10.0,20181004,glucose,37,O2,1
dilution,541.0,177.06099815157117,439.40480591497226,0.01496880368087664,10.0,20181004,glucose,37,O2,1
dilution,930.0,170.93763440860215,400.9494623655914,0.007748173698014405,10.0,20181004,glucose,37,O2,1
dilution,708.0,185.87570621468927,376.6285310734463,0.025363049066643543,10.0,20181004,glucose,37,O2,1
dilution,749.0,189.7917222963952,397.1188251001335,0.0299807893022132,10.0,20181004,glucose,37,O2,1
dilution,383.0,157.4177545691906,222.09921671018276,-0.008194379093372756,10.0,20181004,glucose,37,O2,1
dilution,823.0,175.75455650060752,444.08383961117863,0.013428256336022315,10.0,20181004,glucose,37,O2,1
dilution,538.0,157.61338289962825,209.6003717472119,-0.007963695461377636,10.0,20181004,glucose,37,O2,1
dilution,487.0,154.10266940451746,197.42915811088295,-0.012103505570346416,10.0,20181004,glucose,37,O2,1
dilution,391.0,156.86445012787723,206.7468030690537,-0.008846832027135763,10.0,20181004,glucose,37,O2,1
dilution,301.0,159.24916943521595,212.1594684385382,-0.006034786809170097,10.0,20181004,glucose,37,O2,1
dilution,830.0,179.0698795180723,400.96626506024097,0.01733766328743304,10.0,20181004,glucose,37,O2,1
dilution,801.0,175.56429463171037,443.44194756554305,0.013203900799944351,10.0,20181004,glucose,37,O2,1
dilution,477.0,163.91194968553458,399.7651991614256,-0.0005364672103046562,10.0,20181004,glucose,37,O2,1
dilution,456.0,163.46929824561403,400.8859649122807,-0.0010584388574597773,10.0,20181004,glucose,37,O2,1
dilution,909.0,181.56765676567656,438.7018701870187,0.020283025680002193,10.0,20181004,glucose,37,O2,1
dilution,669.0,187.58445440956652,461.1913303437967,0.02737799362440551,10.0,20181004,glucose,37,O2,1
dilution,631.0,160.76862123613313,378.1030110935024,-0.0042430593058327,10.0,20181004,glucose,37,O2,1
dilution,248.0,172.6209677419355,430.6975806451613,0.009733149219315822,10.0,20181004,glucose,37,O2,1
dilution,449.0,176.56792873051225,325.15590200445433,0.014387379484181067,10.0,20181004,glucose,37,O2,1
dilution,378.0,182.44708994708995,493.4232804232804,0.0213200474647898,10.0,20181004,glucose,37,O2,1
dilution,383.0,178.78328981723237,428.05483028720624,0.016999718609715605,10.0,20181004,glucose,37,O2,1
dilution,663.0,163.49622926093514,373.30165912518856,-0.0010266819825036197,10.0,20181004,glucose,37,O2,1
dilution,418.0,178.51913875598086,460.3181818181818,0.016688233427234394,10.0,20181004,glucose,37,O2,1
dilution,480.0,189.71041666666667,453.82708333333335,0.029884914241962643,10.0,20181004,glucose,37,O2,1
dilution,387.0,180.19638242894058,391.1447028423773,0.018666028061342935,10.0,20181004,glucose,37,O2,1
dilution,399.0,182.09774436090225,353.2581453634085,0.02090810146257756,10.0,20181004,glucose,37,O2,1
dilution,414.0,184.47826086956522,383.2487922705314,0.02371519076817155,10.0,20181004,glucose,37,O2,1
dilution,471.0,172.4946921443737,432.61146496815286,0.009584245870742822,10.0,20181004,glucose,37,O2,1
dilution,563.0,166.13499111900532,387.20603907637656,0.002084928529266565,10.0,20181004,glucose,37,O2,1
dilution,562.0,176.27580071174378,493.2473309608541,0.014042904058631553,10.0,20181004,glucose,37,O2,1
dilution,686.0,190.72303206997086,478.2609329446064,0.031078983621003173,10.0,20181004,glucose,37,O2,1
dilution,355.0,165.28732394366196,435.0169014084507,0.0010853650085137234,10.0,20181004,glucose,37,O2,1
dilution,584.0,170.5154109589041,421.625,0.007250290601675765,10.0,20181004,glucose,37,O2,1
dilution,408.0,163.92892156862746,397.3872549019608,-0.0005164540781325254,10.0,20181004,glucose,37,O2,1
dilution,347.0,167.62824207492795,439.80115273775215,0.003845760169662423,10.0,20181004,glucose,37,O2,1
dilution,619.0,174.51050080775445,430.0678513731826,0.011961274099913995,10.0,20181004,glucose,37,O2,1
dilution,376.0,206.9255319148936,493.8723404255319,0.05018486416123778,10.0,20181004,glucose,37,O2,1
dilution,366.0,167.70765027322403,375.25409836065575,0.003939397791330759,10.0,20181004,glucose,37,O2,1
dilution,856.0,181.03154205607476,453.62733644859816,0.019650842764060098,10.0,20181004,glucose,37,O2,1
dilution,811.0,170.7016029593095,332.57336621454994,0.007469846975774873,10.0,20181004,glucose,37,O2,1
dilution,347.0,194.4178674351585,506.95677233429393,0.035435909020094025,10.0,20181004,glucose,37,O2,1
dilution,391.0,191.8695652173913,506.9846547314578,0.032430967917235015,10.0,20181004,glucose,37,O2,1
dilution,349.0,179.9942693409742,432.16332378223495,0.018427697646205568,10.0,20181004,glucose,37,O2,1
dilution,271.0,191.0959409594096,506.5350553505535,0.031518715314396206,10.0,20181004,glucose,37,O2,1
dilution,512.0,181.62109375,476.15234375,0.02034603821810964,10.0,20181004,glucose,37,O2,1
dilution,352.0,192.5255681818182,468.1448863636364,0.033204522269485615,10.0,20181004,glucose,37,O2,1
dilution,394.0,186.87563451776649,405.84517766497464,0.026542157901097835,10.0,20181004,glucose,37,O2,1
dilution,454.0,182.61894273127754,402.35022026431716,0.021522695130064967,10.0,20181004,glucose,37,O2,1
dilution,339.0,182.93215339233038,427.78171091445427,0.021892031067807845,10.0,20181004,glucose,37,O2,1
dilution,483.0,171.17391304347825,436.96894409937886,0.00802679189985732,10.0,20181004,glucose,37,O2,1
dilution,510.0,182.62549019607843,449.7921568627451,0.02153041585720735,10.0,20181004,glucose,37,O2,1
dilution,687.0,183.16011644832605,464.72489082969435,0.022160843594092483,10.0,20181004,glucose,37,O2,1
dilution,352.0,186.9119318181818,361.87784090909093,0.026584959437422836,10.0,20181004,glucose,37,O2,1
dilution,357.0,185.99719887955183,376.2857142857143,0.02550631241264544,10.0,20181004,glucose,37,O2,1
dilution,613.0,175.12398042414355,427.94453507340944,0.012684685201705922,10.0,20181004,glucose,37,O2,1
dilution,534.0,188.34082397003746,437.4887640449438,0.02826989960218313,10.0,20181004,glucose,37,O2,1
dilution,663.0,186.96983408748113,402.8627450980392,0.026653237410009144,10.0,20181004,glucose,37,O2,1
dilution,553.0,177.25858951175408,419.4575045207957,0.015201802104550143,10.0,20181004,glucose,37,O2,1
dilution,517.0,419.25918762088975,326.1392649903288,0.30056730510668983,10.0,20181004,glucose,37,O2,1
dilution,385.0,459.9922077922078,375.12987012987014,0.3485994127990124,10.0,20181004,glucose,37,O2,1
dilution,454.0,184.28854625550662,441.4779735682819,0.02349148055137583,10.0,20181004,glucose,37,O2,1
dilution,447.0,186.5615212527964,430.903803131991,0.026171757618791897,10.0,20181004,glucose,37,O2,1
dilution,561.0,179.2602495543672,445.8235294117647,0.017562146373790243,10.0,20181004,glucose,37,O2,1
dilution,495.0,178.55151515151516,366.2141414141414,0.016726411458484032,10.0,20181004,glucose,37,O2,1
dilution,735.0,174.05578231292517,437.2802721088435,0.011425073061506584,10.0,20181004,glucose,37,O2,1
dilution,549.0,172.2367941712204,394.57377049180326,0.009280134288345279,10.0,20181004,glucose,37,O2,1
dilution,510.0,174.48627450980393,420.3941176470588,0.01193270660977328,10.0,20181004,glucose,37,O2,1
dilution,439.0,183.50797266514806,468.0227790432802,0.022571033341809835,10.0,20181004,glucose,37,O2,1
dilution,372.0,209.8790322580645,489.5833333333333,0.05366761221075238,10.0,20181004,glucose,37,O2,1
dilution,430.0,182.46511627906978,455.6674418604651,0.021341303996107903,10.0,20181004,glucose,37,O2,1
